id_cliente,id_cuenta,tipo
C103325,C103325-T2,TC
C103326,C103326-T1,TC
C103326,C103326-T2,TC
C103327,C103327-T1,TC
C103328,C103328-T1,TC
C103328,C103328-T2,TC
C103329,C103329-T1,TC
C103329,C103329-T2,TC
C103330,C103330-T1,TC
C103331,C103331-T1,TC
C103332,C103332-T1,TC
C103333,C103333-T1,TC
C103334,C103334-T1,TC
C103334,C103334-T2,TC
C103334,C103334-T3,TC
C103335,C103335-T1,TC
C103335,C103335-T2,TC
C103335,C103335-T3,TC
C103336,C103336-T1,TC
C103336,C103336-T2,TC
C103336,C103336-T3,TC
C103337,C103337-T1,TC
C103338,C103338-T1,TC
C103338,C103338-T2,TC
C103339,C103339-T1,TC
C103340,C103340-T1,TC
C103340,C103340-T2,TC
C103341,C103341-T1,TC
C103341,C103341-T2,TC
C103342,C103342-T1,TC
C103343,C103343-T1,TC
C103344,C103344-T1,TC
C103345,C103345-T1,TC
C103346,C103346-T1,TC
C103346,C103346-T2,TC
C103346,C103346-T3,TC
C103347,C103347-T1,TC
C103347,C103347-T2,TC
C103348,C103348-T1,TC
C103348,C103348-T2,TC
C103348,C103348-T3,TC
C103349,C103349-T1,TC
C103350,C103350-T1,TC
C103351,C103351-T1,TC
C103352,C103352-T1,TC
C103352,C103352-T2,TC
C103353,C103353-T1,TC
C103353,C103353-T2,TC
C103353,C103353-T3,TC
C103354,C103354-T1,TC
C103355,C103355-T1,TC
C103355,C103355-T2,TC
C103356,C103356-T1,TC
C103357,C103357-T1,TC
C103358,C103358-T1,TC
C103359,C103359-T1,TC
C103359,C103359-T2,TC
C103360,C103360-T1,TC
C103360,C103360-T2,TC
C103361,C103361-T1,TC
C103362,C103362-T1,TC
C103363,C103363-T1,TC
C103364,C103364-T1,TC
C103365,C103365-T1,TC
C103366,C103366-T1,TC
C103367,C103367-T1,TC
C103368,C103368-T1,TC
C103369,C103369-T1,TC
C103369,C103369-T2,TC
C103370,C103370-T1,TC
C103370,C103370-T2,TC
C103371,C103371-T1,TC
C103371,C103371-T2,TC
C103372,C103372-T1,TC
C103372,C103372-T2,TC
C103372,C103372-T3,TC
C103373,C103373-T1,TC
C103374,C103374-T1,TC
C103374,C103374-T2,TC
C103375,C103375-T1,TC
C103376,C103376-T1,TC
C103376,C103376-T2,TC
C103377,C103377-T1,TC
C103377,C103377-T2,TC
C103378,C103378-T1,TC
C103379,C103379-T1,TC
C103380,C103380-T1,TC
C103381,C103381-T1,TC
C103382,C103382-T1,TC
C103383,C103383-T1,TC
C103384,C103384-T1,TC
C103385,C103385-T1,TC
C103386,C103386-T1,TC
C103387,C103387-T1,TC
C103388,C103388-T1,TC
C103389,C103389-T1,TC
C103389,C103389-T2,TC
C103390,C103390-T1,TC
C103391,C103391-T1,TC
C103392,C103392-T1,TC
C103392,C103392-T2,TC
C103393,C103393-T1,TC
C103394,C103394-T1,TC
C103395,C103395-T1,TC
C103396,C103396-T1,TC
C103396,C103396-T2,TC
C103397,C103397-T1,TC
C103397,C103397-T2,TC
C103398,C103398-T1,TC
C103399,C103399-T1,TC
C103400,C103400-T1,TC
C103400,C103400-T2,TC
C103401,C103401-T1,TC
C103402,C103402-T1,TC
C103402,C103402-T2,TC
C103403,C103403-T1,TC
C103404,C103404-T1,TC
C103404,C103404-T2,TC
C103404,C103404-T3,TC
C103405,C103405-T1,TC
C103406,C103406-T1,TC
C103407,C103407-T1,TC
C103408,C103408-T1,TC
C103409,C103409-T1,TC
C103410,C103410-T1,TC
C103410,C103410-T2,TC
C103411,C103411-T1,TC
C103412,C103412-T1,TC
C103412,C103412-T2,TC
C103413,C103413-T1,TC
C103413,C103413-T2,TC
C103414,C103414-T1,TC
C103414,C103414-T2,TC
C103414,C103414-T3,TC
C103415,C103415-T1,TC
C103415,C103415-T2,TC
C103416,C103416-T1,TC
C103416,C103416-T2,TC
C103417,C103417-T1,TC
C103417,C103417-T2,TC
C103418,C103418-T1,TC
C103419,C103419-T1,TC
C103420,C103420-T1,TC
C103421,C103421-T1,TC
C103421,C103421-T2,TC
C103422,C103422-T1,TC
C103422,C103422-T2,TC
C103423,C103423-T1,TC
C103424,C103424-T1,TC
C103425,C103425-T1,TC
C103426,C103426-T1,TC
C103427,C103427-T1,TC
C103427,C103427-T2,TC
C103428,C103428-T1,TC
C103428,C103428-T2,TC
C103429,C103429-T1,TC
C103430,C103430-T1,TC
C103430,C103430-T2,TC
C103431,C103431-T1,TC
C103432,C103432-T1,TC
C103432,C103432-T2,TC
C103432,C103432-T3,TC
C103433,C103433-T1,TC
C103433,C103433-T2,TC
C103433,C103433-T3,TC
C103434,C103434-T1,TC
C103435,C103435-T1,TC
C103436,C103436-T1,TC
C103437,C103437-T1,TC
C103438,C103438-T1,TC
C103439,C103439-T1,TC
C103440,C103440-T1,TC
C103441,C103441-T1,TC
C103441,C103441-T2,TC
C103442,C103442-T1,TC
C103443,C103443-T1,TC
C103444,C103444-T1,TC
C103445,C103445-T1,TC
C103446,C103446-T1,TC
C103447,C103447-T1,TC
C103447,C103447-T2,TC
C103448,C103448-T1,TC
C103448,C103448-T2,TC
C103449,C103449-T1,TC
C103450,C103450-T1,TC
C103450,C103450-T2,TC
C103451,C103451-T1,TC
C103451,C103451-T2,TC
C103452,C103452-T1,TC
C103452,C103452-T2,TC
C103452,C103452-T3,TC
C103453,C103453-T1,TC
C103453,C103453-T2,TC
C103453,C103453-T3,TC
C103454,C103454-T1,TC
C103455,C103455-T1,TC
C103456,C103456-T1,TC
C103457,C103457-T1,TC
C103457,C103457-T2,TC
C103457,C103457-T3,TC
C103458,C103458-T1,TC
C103458,C103458-T2,TC
C103458,C103458-T3,TC
C103459,C103459-T1,TC
C103460,C103460-T1,TC
C103460,C103460-T2,TC
C103460,C103460-T3,TC
C103461,C103461-T1,TC
C103462,C103462-T1,TC
C103463,C103463-T1,TC
C103464,C103464-T1,TC
C103464,C103464-T2,TC
C103465,C103465-T1,TC
C103466,C103466-T1,TC
C103466,C103466-T2,TC
C103467,C103467-T1,TC
C103468,C103468-T1,TC
C103468,C103468-T2,TC
C103469,C103469-T1,TC
C103469,C103469-T2,TC
C103470,C103470-T1,TC
C103470,C103470-T2,TC
C103471,C103471-T1,TC
C103471,C103471-T2,TC
C103472,C103472-T1,TC
C103473,C103473-T1,TC
C103473,C103473-T2,TC
C103474,C103474-T1,TC
C103474,C103474-T2,TC
C103475,C103475-T1,TC
C103476,C103476-T1,TC
C103477,C103477-T1,TC
C103478,C103478-T1,TC
C103478,C103478-T2,TC
C103479,C103479-T1,TC
C103479,C103479-T2,TC
C103480,C103480-T1,TC
C103481,C103481-T1,TC
C103482,C103482-T1,TC
C103483,C103483-T1,TC
C103483,C103483-T2,TC
C103484,C103484-T1,TC
C103485,C103485-T1,TC
C103486,C103486-T1,TC
C103487,C103487-T1,TC
C103488,C103488-T1,TC
C103489,C103489-T1,TC
C103490,C103490-T1,TC
C103491,C103491-T1,TC
C103492,C103492-T1,TC
C103492,C103492-T2,TC
C103493,C103493-T1,TC
C103494,C103494-T1,TC
C103495,C103495-T1,TC
C103496,C103496-T1,TC
C103496,C103496-T2,TC
C103497,C103497-T1,TC
C103497,C103497-T2,TC
C103498,C103498-T1,TC
C103499,C103499-T1,TC
C103499,C103499-T2,TC
C103500,C103500-T1,TC
C103501,C103501-T1,TC
C103502,C103502-T1,TC
C103503,C103503-T1,TC
C103504,C103504-T1,TC
C103505,C103505-T1,TC
C103506,C103506-T1,TC
C103507,C103507-T1,TC
C103508,C103508-T1,TC
C103509,C103509-T1,TC
C103510,C103510-T1,TC
C103511,C103511-T1,TC
C103511,C103511-T2,TC
C103511,C103511-T3,TC
C103512,C103512-T1,TC
C103512,C103512-T2,TC
C103513,C103513-T1,TC
C103513,C103513-T2,TC
C103513,C103513-T3,TC
C103514,C103514-T1,TC
C103515,C103515-T1,TC
C103516,C103516-T1,TC
C103516,C103516-T2,TC
C103516,C103516-T3,TC
C103517,C103517-T1,TC
C103518,C103518-T1,TC
C103518,C103518-T2,TC
C103518,C103518-T3,TC
C103519,C103519-T1,TC
C103520,C103520-T1,TC
C103520,C103520-T2,TC
C103521,C103521-T1,TC
C103522,C103522-T1,TC
C103522,C103522-T2,TC
C103523,C103523-T1,TC
C103523,C103523-T2,TC
C103524,C103524-T1,TC
C103525,C103525-T1,TC
C103526,C103526-T1,TC
C103527,C103527-T1,TC
C103528,C103528-T1,TC
C103528,C103528-T2,TC
C103529,C103529-T1,TC
C103529,C103529-T2,TC
C103530,C103530-T1,TC
C103531,C103531-T1,TC
C103532,C103532-T1,TC
C103532,C103532-T2,TC
C103532,C103532-T3,TC
C103533,C103533-T1,TC
C103534,C103534-T1,TC
C103535,C103535-T1,TC
C103536,C103536-T1,TC
C103537,C103537-T1,TC
C103537,C103537-T2,TC
C103537,C103537-T3,TC
C103538,C103538-T1,TC
C103538,C103538-T2,TC
C103539,C103539-T1,TC
C103540,C103540-T1,TC
C103541,C103541-T1,TC
C103542,C103542-T1,TC
C103542,C103542-T2,TC
C103543,C103543-T1,TC
C103544,C103544-T1,TC
C103544,C103544-T2,TC
C103545,C103545-T1,TC
C103545,C103545-T2,TC
C103545,C103545-T3,TC
C103546,C103546-T1,TC
C103546,C103546-T2,TC
C103547,C103547-T1,TC
C103548,C103548-T1,TC
C103549,C103549-T1,TC
C103549,C103549-T2,TC
C103550,C103550-T1,TC
C103550,C103550-T2,TC
C103551,C103551-T1,TC
C103552,C103552-T1,TC
C103552,C103552-T2,TC
C103553,C103553-T1,TC
C103554,C103554-T1,TC
C103554,C103554-T2,TC
C103555,C103555-T1,TC
C103555,C103555-T2,TC
C103556,C103556-T1,TC
C103557,C103557-T1,TC
C103557,C103557-T2,TC
C103557,C103557-T3,TC
C103558,C103558-T1,TC
C103559,C103559-T1,TC
C103559,C103559-T2,TC
C103559,C103559-T3,TC
C103560,C103560-T1,TC
C103560,C103560-T2,TC
C103561,C103561-T1,TC
C103561,C103561-T2,TC
C103562,C103562-T1,TC
C103563,C103563-T1,TC
C103563,C103563-T2,TC
C103563,C103563-T3,TC
C103564,C103564-T1,TC
C103564,C103564-T2,TC
C103565,C103565-T1,TC
C103566,C103566-T1,TC
C103566,C103566-T2,TC
C103567,C103567-T1,TC
C103567,C103567-T2,TC
C103568,C103568-T1,TC
C103569,C103569-T1,TC
C103570,C103570-T1,TC
C103570,C103570-T2,TC
C103571,C103571-T1,TC
C103572,C103572-T1,TC
C103573,C103573-T1,TC
C103573,C103573-T2,TC
C103574,C103574-T1,TC
C103575,C103575-T1,TC
C103576,C103576-T1,TC
C103577,C103577-T1,TC
C103577,C103577-T2,TC
C103577,C103577-T3,TC
C103578,C103578-T1,TC
C103579,C103579-T1,TC
C103579,C103579-T2,TC
C103580,C103580-T1,TC
C103581,C103581-T1,TC
C103582,C103582-T1,TC
C103583,C103583-T1,TC
C103584,C103584-T1,TC
C103584,C103584-T2,TC
C103585,C103585-T1,TC
C103585,C103585-T2,TC
C103586,C103586-T1,TC
C103587,C103587-T1,TC
C103588,C103588-T1,TC
C103589,C103589-T1,TC
C103590,C103590-T1,TC
C103590,C103590-T2,TC
C103591,C103591-T1,TC
C103592,C103592-T1,TC
C103593,C103593-T1,TC
C103594,C103594-T1,TC
C103595,C103595-T1,TC
C103595,C103595-T2,TC
C103596,C103596-T1,TC
C103596,C103596-T2,TC
C103597,C103597-T1,TC
C103597,C103597-T2,TC
C103598,C103598-T1,TC
C103599,C103599-T1,TC
C103599,C103599-T2,TC
C103600,C103600-T1,TC
C103600,C103600-T2,TC
C103601,C103601-T1,TC
C103602,C103602-T1,TC
C103602,C103602-T2,TC
C103602,C103602-T3,TC
C103603,C103603-T1,TC
C103603,C103603-T2,TC
C103603,C103603-T3,TC
C103604,C103604-T1,TC
C103604,C103604-T2,TC
C103605,C103605-T1,TC
C103606,C103606-T1,TC
C103607,C103607-T1,TC
C103607,C103607-T2,TC
C103607,C103607-T3,TC
C103608,C103608-T1,TC
C103609,C103609-T1,TC
C103610,C103610-T1,TC
C103611,C103611-T1,TC
C103611,C103611-T2,TC
C103612,C103612-T1,TC
C103613,C103613-T1,TC
C103613,C103613-T2,TC
C103614,C103614-T1,TC
C103615,C103615-T1,TC
C103616,C103616-T1,TC
C103616,C103616-T2,TC
C103617,C103617-T1,TC
C103617,C103617-T2,TC
C103618,C103618-T1,TC
C103618,C103618-T2,TC
C103618,C103618-T3,TC
C103619,C103619-T1,TC
C103619,C103619-T2,TC
C103620,C103620-T1,TC
C103620,C103620-T2,TC
C103621,C103621-T1,TC
C103622,C103622-T1,TC
C103622,C103622-T2,TC
C103623,C103623-T1,TC
C103624,C103624-T1,TC
C103625,C103625-T1,TC
C103625,C103625-T2,TC
C103626,C103626-T1,TC
C103626,C103626-T2,TC
C103626,C103626-T3,TC
C103627,C103627-T1,TC
C103627,C103627-T2,TC
C103628,C103628-T1,TC
C103628,C103628-T2,TC
C103629,C103629-T1,TC
C103630,C103630-T1,TC
C103630,C103630-T2,TC
C103630,C103630-T3,TC
C103631,C103631-T1,TC
C103632,C103632-T1,TC
C103633,C103633-T1,TC
C103634,C103634-T1,TC
C103635,C103635-T1,TC
C103636,C103636-T1,TC
C103636,C103636-T2,TC
C103637,C103637-T1,TC
C103637,C103637-T2,TC
C103637,C103637-T3,TC
C103638,C103638-T1,TC
C103639,C103639-T1,TC
C103639,C103639-T2,TC
C103640,C103640-T1,TC
C103640,C103640-T2,TC
C103641,C103641-T1,TC
C103641,C103641-T2,TC
C103642,C103642-T1,TC
C103642,C103642-T2,TC
C103642,C103642-T3,TC
C103643,C103643-T1,TC
C103644,C103644-T1,TC
C103645,C103645-T1,TC
C103646,C103646-T1,TC
C103647,C103647-T1,TC
C103648,C103648-T1,TC
C103649,C103649-T1,TC
C103650,C103650-T1,TC
C103650,C103650-T2,TC
C103651,C103651-T1,TC
C103652,C103652-T1,TC
C103652,C103652-T2,TC
C103653,C103653-T1,TC
C103654,C103654-T1,TC
C103654,C103654-T2,TC
C103655,C103655-T1,TC
C103656,C103656-T1,TC
C103657,C103657-T1,TC
C103658,C103658-T1,TC
C103659,C103659-T1,TC
C103660,C103660-T1,TC
C103660,C103660-T2,TC
C103661,C103661-T1,TC
C103662,C103662-T1,TC
C103663,C103663-T1,TC
C103663,C103663-T2,TC
C103664,C103664-T1,TC
C103665,C103665-T1,TC
C103665,C103665-T2,TC
C103666,C103666-T1,TC
C103667,C103667-T1,TC
C103667,C103667-T2,TC
C103668,C103668-T1,TC
C103669,C103669-T1,TC
C103670,C103670-T1,TC
C103671,C103671-T1,TC
C103672,C103672-T1,TC
C103673,C103673-T1,TC
C103674,C103674-T1,TC
C103674,C103674-T2,TC
C103675,C103675-T1,TC
C103675,C103675-T2,TC
C103676,C103676-T1,TC
C103677,C103677-T1,TC
C103678,C103678-T1,TC
C103679,C103679-T1,TC
C103680,C103680-T1,TC
C103681,C103681-T1,TC
C103681,C103681-T2,TC
C103681,C103681-T3,TC
C103682,C103682-T1,TC
C103683,C103683-T1,TC
C103684,C103684-T1,TC
C103685,C103685-T1,TC
C103685,C103685-T2,TC
C103686,C103686-T1,TC
C103687,C103687-T1,TC
C103687,C103687-T2,TC
C103688,C103688-T1,TC
C103689,C103689-T1,TC
C103689,C103689-T2,TC
C103690,C103690-T1,TC
C103691,C103691-T1,TC
C103692,C103692-T1,TC
C103692,C103692-T2,TC
C103692,C103692-T3,TC
C103693,C103693-T1,TC
C103694,C103694-T1,TC
C103695,C103695-T1,TC
C103696,C103696-T1,TC
C103697,C103697-T1,TC
C103698,C103698-T1,TC
C103699,C103699-T1,TC
C103700,C103700-T1,TC
C103700,C103700-T2,TC
C103701,C103701-T1,TC
C103701,C103701-T2,TC
C103702,C103702-T1,TC
C103703,C103703-T1,TC
C103703,C103703-T2,TC
C103704,C103704-T1,TC
C103704,C103704-T2,TC
C103705,C103705-T1,TC
C103705,C103705-T2,TC
C103706,C103706-T1,TC
C103706,C103706-T2,TC
C103707,C103707-T1,TC
C103708,C103708-T1,TC
C103709,C103709-T1,TC
C103710,C103710-T1,TC
C103710,C103710-T2,TC
C103710,C103710-T3,TC
C103711,C103711-T1,TC
C103712,C103712-T1,TC
C103713,C103713-T1,TC
C103713,C103713-T2,TC
C103714,C103714-T1,TC
C103714,C103714-T2,TC
C103715,C103715-T1,TC
C103715,C103715-T2,TC
C103716,C103716-T1,TC
C103716,C103716-T2,TC
C103717,C103717-T1,TC
C103718,C103718-T1,TC
C103719,C103719-T1,TC
C103719,C103719-T2,TC
C103720,C103720-T1,TC
C103720,C103720-T2,TC
C103720,C103720-T3,TC
C103721,C103721-T1,TC
C103721,C103721-T2,TC
C103722,C103722-T1,TC
C103722,C103722-T2,TC
C103723,C103723-T1,TC
C103724,C103724-T1,TC
C103725,C103725-T1,TC
C103726,C103726-T1,TC
C103727,C103727-T1,TC
C103727,C103727-T2,TC
C103728,C103728-T1,TC
C103728,C103728-T2,TC
C103729,C103729-T1,TC
C103730,C103730-T1,TC
C103731,C103731-T1,TC
C103732,C103732-T1,TC
C103733,C103733-T1,TC
C103734,C103734-T1,TC
C103734,C103734-T2,TC
C103735,C103735-T1,TC
C103736,C103736-T1,TC
C103737,C103737-T1,TC
C103738,C103738-T1,TC
C103739,C103739-T1,TC
C103739,C103739-T2,TC
C103740,C103740-T1,TC
C103741,C103741-T1,TC
C103742,C103742-T1,TC
C103743,C103743-T1,TC
C103744,C103744-T1,TC
C103745,C103745-T1,TC
C103745,C103745-T2,TC
C103746,C103746-T1,TC
C103746,C103746-T2,TC
C103747,C103747-T1,TC
C103748,C103748-T1,TC
C103748,C103748-T2,TC
C103749,C103749-T1,TC
C103749,C103749-T2,TC
C103749,C103749-T3,TC
C103750,C103750-T1,TC
C103751,C103751-T1,TC
C103752,C103752-T1,TC
C103752,C103752-T2,TC
C103753,C103753-T1,TC
C103754,C103754-T1,TC
C103755,C103755-T1,TC
C103755,C103755-T2,TC
C103756,C103756-T1,TC
C103756,C103756-T2,TC
C103757,C103757-T1,TC
C103757,C103757-T2,TC
C103757,C103757-T3,TC
C103758,C103758-T1,TC
C103759,C103759-T1,TC
C103760,C103760-T1,TC
C103761,C103761-T1,TC
C103762,C103762-T1,TC
C103763,C103763-T1,TC
C103764,C103764-T1,TC
C103764,C103764-T2,TC
C103764,C103764-T3,TC
C103765,C103765-T1,TC
C103765,C103765-T2,TC
C103766,C103766-T1,TC
C103767,C103767-T1,TC
C103768,C103768-T1,TC
C103769,C103769-T1,TC
C103770,C103770-T1,TC
C103771,C103771-T1,TC
C103771,C103771-T2,TC
C103772,C103772-T1,TC
C103772,C103772-T2,TC
C103773,C103773-T1,TC
C103773,C103773-T2,TC
C103774,C103774-T1,TC
C103774,C103774-T2,TC
C103775,C103775-T1,TC
C103776,C103776-T1,TC
C103777,C103777-T1,TC
C103777,C103777-T2,TC
C103778,C103778-T1,TC
C103779,C103779-T1,TC
C103779,C103779-T2,TC
C103779,C103779-T3,TC
C103780,C103780-T1,TC
C103780,C103780-T2,TC
C103781,C103781-T1,TC
C103782,C103782-T1,TC
C103782,C103782-T2,TC
C103783,C103783-T1,TC
C103783,C103783-T2,TC
C103784,C103784-T1,TC
C103784,C103784-T2,TC
C103784,C103784-T3,TC
C103785,C103785-T1,TC
C103786,C103786-T1,TC
C103787,C103787-T1,TC
C103788,C103788-T1,TC
C103789,C103789-T1,TC
C103789,C103789-T2,TC
C103789,C103789-T3,TC
C103790,C103790-T1,TC
C103790,C103790-T2,TC
C103790,C103790-T3,TC
C103791,C103791-T1,TC
C103791,C103791-T2,TC
C103792,C103792-T1,TC
C103793,C103793-T1,TC
C103793,C103793-T2,TC
C103794,C103794-T1,TC
C103794,C103794-T2,TC
C103795,C103795-T1,TC
C103796,C103796-T1,TC
C103797,C103797-T1,TC
C103797,C103797-T2,TC
C103797,C103797-T3,TC
C103798,C103798-T1,TC
C103798,C103798-T2,TC
C103799,C103799-T1,TC
C103800,C103800-T1,TC
C103801,C103801-T1,TC
C103801,C103801-T2,TC
C103801,C103801-T3,TC
C103802,C103802-T1,TC
C103802,C103802-T2,TC
C103803,C103803-T1,TC
C103803,C103803-T2,TC
C103804,C103804-T1,TC
C103805,C103805-T1,TC
C103805,C103805-T2,TC
C103806,C103806-T1,TC
C103807,C103807-T1,TC
C103807,C103807-T2,TC
C103808,C103808-T1,TC
C103809,C103809-T1,TC
C103810,C103810-T1,TC
C103811,C103811-T1,TC
C103812,C103812-T1,TC
C103813,C103813-T1,TC
C103813,C103813-T2,TC
C103814,C103814-T1,TC
C103815,C103815-T1,TC
C103816,C103816-T1,TC
C103816,C103816-T2,TC
C103817,C103817-T1,TC
C103818,C103818-T1,TC
C103819,C103819-T1,TC
C103820,C103820-T1,TC
C103820,C103820-T2,TC
C103821,C103821-T1,TC
C103822,C103822-T1,TC
C103823,C103823-T1,TC
C103824,C103824-T1,TC
C103825,C103825-T1,TC
C103826,C103826-T1,TC
C103827,C103827-T1,TC
C103828,C103828-T1,TC
C103828,C103828-T2,TC
C103829,C103829-T1,TC
C103830,C103830-T1,TC
C103831,C103831-T1,TC
C103831,C103831-T2,TC
C103832,C103832-T1,TC
C103833,C103833-T1,TC
C103833,C103833-T2,TC
C103834,C103834-T1,TC
C103835,C103835-T1,TC
C103836,C103836-T1,TC
C103836,C103836-T2,TC
C103837,C103837-T1,TC
C103837,C103837-T2,TC
C103838,C103838-T1,TC
C103839,C103839-T1,TC
C103839,C103839-T2,TC
C103840,C103840-T1,TC
C103841,C103841-T1,TC
C103841,C103841-T2,TC
C103842,C103842-T1,TC
C103843,C103843-T1,TC
C103844,C103844-T1,TC
C103845,C103845-T1,TC
C103845,C103845-T2,TC
C103846,C103846-T1,TC
C103847,C103847-T1,TC
C103848,C103848-T1,TC
C103849,C103849-T1,TC
C103850,C103850-T1,TC
C103851,C103851-T1,TC
C103852,C103852-T1,TC
C103853,C103853-T1,TC
C103854,C103854-T1,TC
C103855,C103855-T1,TC
C103856,C103856-T1,TC
C103857,C103857-T1,TC
C103858,C103858-T1,TC
C103858,C103858-T2,TC
C103859,C103859-T1,TC
C103860,C103860-T1,TC
C103860,C103860-T2,TC
C103861,C103861-T1,TC
C103861,C103861-T2,TC
C103862,C103862-T1,TC
C103863,C103863-T1,TC
C103863,C103863-T2,TC
C103864,C103864-T1,TC
C103864,C103864-T2,TC
C103865,C103865-T1,TC
C103865,C103865-T2,TC
C103866,C103866-T1,TC
C103866,C103866-T2,TC
C103867,C103867-T1,TC
C103868,C103868-T1,TC
C103869,C103869-T1,TC
C103870,C103870-T1,TC
C103871,C103871-T1,TC
C103871,C103871-T2,TC
C103872,C103872-T1,TC
C103873,C103873-T1,TC
C103873,C103873-T2,TC
C103874,C103874-T1,TC
C103875,C103875-T1,TC
C103876,C103876-T1,TC
C103876,C103876-T2,TC
C103877,C103877-T1,TC
C103878,C103878-T1,TC
C103879,C103879-T1,TC
C103879,C103879-T2,TC
C103880,C103880-T1,TC
C103881,C103881-T1,TC
C103882,C103882-T1,TC
C103882,C103882-T2,TC
C103883,C103883-T1,TC
C103884,C103884-T1,TC
C103885,C103885-T1,TC
C103886,C103886-T1,TC
C103887,C103887-T1,TC
C103887,C103887-T2,TC
C103887,C103887-T3,TC
C103888,C103888-T1,TC
C103889,C103889-T1,TC
C103889,C103889-T2,TC
C103889,C103889-T3,TC
C103890,C103890-T1,TC
C103890,C103890-T2,TC
C103891,C103891-T1,TC
C103892,C103892-T1,TC
C103893,C103893-T1,TC
C103894,C103894-T1,TC
C103895,C103895-T1,TC
C103895,C103895-T2,TC
C103896,C103896-T1,TC
C103897,C103897-T1,TC
C103898,C103898-T1,TC
C103899,C103899-T1,TC
C103899,C103899-T2,TC
C103900,C103900-T1,TC
C103901,C103901-T1,TC
C103901,C103901-T2,TC
C103902,C103902-T1,TC
C103902,C103902-T2,TC
C103903,C103903-T1,TC
C103904,C103904-T1,TC
C103904,C103904-T2,TC
C103905,C103905-T1,TC
C103906,C103906-T1,TC
C103906,C103906-T2,TC
C103906,C103906-T3,TC
C103907,C103907-T1,TC
C103908,C103908-T1,TC
C103909,C103909-T1,TC
C103909,C103909-T2,TC
C103910,C103910-T1,TC
C103911,C103911-T1,TC
C103911,C103911-T2,TC
C103912,C103912-T1,TC
C103913,C103913-T1,TC
C103914,C103914-T1,TC
C103915,C103915-T1,TC
C103915,C103915-T2,TC
C103916,C103916-T1,TC
C103917,C103917-T1,TC
C103917,C103917-T2,TC
C103918,C103918-T1,TC
C103919,C103919-T1,TC
C103919,C103919-T2,TC
C103920,C103920-T1,TC
C103921,C103921-T1,TC
C103921,C103921-T2,TC
C103922,C103922-T1,TC
C103922,C103922-T2,TC
C103923,C103923-T1,TC
C103923,C103923-T2,TC
C103924,C103924-T1,TC
C103925,C103925-T1,TC
C103925,C103925-T2,TC
C103925,C103925-T3,TC
C103926,C103926-T1,TC
C103926,C103926-T2,TC
C103926,C103926-T3,TC
C103927,C103927-T1,TC
C103928,C103928-T1,TC
C103928,C103928-T2,TC
C103929,C103929-T1,TC
C103930,C103930-T1,TC
C103930,C103930-T2,TC
C103931,C103931-T1,TC
C103931,C103931-T2,TC
C103931,C103931-T3,TC
C103932,C103932-T1,TC
C103933,C103933-T1,TC
C103934,C103934-T1,TC
C103935,C103935-T1,TC
C103935,C103935-T2,TC
C103936,C103936-T1,TC
C103937,C103937-T1,TC
C103938,C103938-T1,TC
C103939,C103939-T1,TC
C103940,C103940-T1,TC
C103941,C103941-T1,TC
C103942,C103942-T1,TC
C103942,C103942-T2,TC
C103943,C103943-T1,TC
C103944,C103944-T1,TC
C103944,C103944-T2,TC
C103945,C103945-T1,TC
C103945,C103945-T2,TC
C103945,C103945-T3,TC
C103946,C103946-T1,TC
C103947,C103947-T1,TC
C103947,C103947-T2,TC
C103948,C103948-T1,TC
C103948,C103948-T2,TC
C103949,C103949-T1,TC
C103950,C103950-T1,TC
C103951,C103951-T1,TC
C103952,C103952-T1,TC
C103952,C103952-T2,TC
C103953,C103953-T1,TC
C103953,C103953-T2,TC
C103954,C103954-T1,TC
C103954,C103954-T2,TC
C103954,C103954-T3,TC
C103955,C103955-T1,TC
C103955,C103955-T2,TC
C103956,C103956-T1,TC
C103957,C103957-T1,TC
C103957,C103957-T2,TC
C103958,C103958-T1,TC
C103959,C103959-T1,TC
C103960,C103960-T1,TC
C103961,C103961-T1,TC
C103962,C103962-T1,TC
C103962,C103962-T2,TC
C103962,C103962-T3,TC
C103963,C103963-T1,TC
C103963,C103963-T2,TC
C103964,C103964-T1,TC
C103964,C103964-T2,TC
C103964,C103964-T3,TC
C103965,C103965-T1,TC
C103966,C103966-T1,TC
C103967,C103967-T1,TC
C103968,C103968-T1,TC
C103968,C103968-T2,TC
C103969,C103969-T1,TC
C103970,C103970-T1,TC
C103970,C103970-T2,TC
C103971,C103971-T1,TC
C103972,C103972-T1,TC
C103973,C103973-T1,TC
C103974,C103974-T1,TC
C103975,C103975-T1,TC
C103976,C103976-T1,TC
C103977,C103977-T1,TC
C103978,C103978-T1,TC
C103978,C103978-T2,TC
C103979,C103979-T1,TC
C103980,C103980-T1,TC
C103980,C103980-T2,TC
C103981,C103981-T1,TC
C103982,C103982-T1,TC
C103983,C103983-T1,TC
C103984,C103984-T1,TC
C103985,C103985-T1,TC
C103986,C103986-T1,TC
C103987,C103987-T1,TC
C103988,C103988-T1,TC
C103989,C103989-T1,TC
C103990,C103990-T1,TC
C103991,C103991-T1,TC
C103992,C103992-T1,TC
C103993,C103993-T1,TC
C103993,C103993-T2,TC
C103994,C103994-T1,TC
C103994,C103994-T2,TC
C103994,C103994-T3,TC
C103995,C103995-T1,TC
C103996,C103996-T1,TC
C103996,C103996-T2,TC
C103996,C103996-T3,TC
