id_cliente,segmento,region,apr_efectiva
C101952,Gold,IV,0.3470175811053212
C101953,Mass,V,0.28436940076161665
C101954,Mass,V,0.237215466420344
C101955,Mass,X,0.27911227264616734
C101956,Premium,X,0.22767275099808776
C101957,Mass,RM,0.18046733861369418
C101958,Mass,RM,0.2913899114755431
C101959,Mass,II,0.2523096985994489
C101960,Premium,X,0.252438354260372
C101961,Mass,V,0.32802401691295807
C101962,Premium,VIII,0.25882825907408474
C101963,Gold,V,0.24680341266208483
C101964,Mass,V,0.33684878625572984
C101965,Mass,VIII,0.3111497850447585
C101966,Mass,V,0.29129472047264143
C101967,Gold,II,0.25477946649252836
C101968,Gold,II,0.2893311521454332
C101969,Mass,V,0.31050892823228654
C101970,Mass,V,0.237890297748708
C101971,Gold,X,0.35212967517577165
C101972,Mass,II,0.1919833997579143
C101973,Premium,VIII,0.22065786714365462
C101974,Mass,IV,0.32237855601989407
C101975,Premium,II,0.20380859898875703
C101976,Mass,V,0.25258853988796964
C101977,Mass,V,0.30877464906380025
C101978,Mass,X,0.35825979697414734
C101979,Mass,IV,0.34803614745437556
C101980,Mass,V,0.2690421503050168
C101981,Mass,IV,0.24416353048856176
C101982,Gold,V,0.23950060157780162
C101983,Mass,V,0.1478870566718884
C101984,Jóvenes,VIII,0.202056673788322
C101985,Gold,VIII,0.31969354518203397
C101986,Mass,II,0.2823186904602924
C101987,Premium,VIII,0.12348518151524623
C101988,Mass,X,0.2696647206956198
C101989,Gold,V,0.20588133823279145
C101990,Mass,RM,0.24499159970920775
C101991,Premium,IV,0.2807082159548869
C101992,Jóvenes,VIII,0.26930033647978807
C101993,Mass,IV,0.45574343864452294
C101994,Mass,IV,0.21433637499064
C101995,Mass,VIII,0.2215573621915769
C101996,Mass,X,0.32527171978397684
C101997,Jóvenes,IV,0.3105157516369907
C101998,Mass,RM,0.23975930656611924
C101999,Gold,X,0.21197467406366854
C102000,Mass,RM,0.35360541819820845
C102001,Mass,IV,0.35982605068428053
C102002,Mass,X,0.3458179233212658
C102003,Premium,VIII,0.3073093529322689
C102004,Mass,IV,0.3834233765539383
C102005,Gold,X,0.14784993761808915
C102006,Mass,VIII,0.20999797797946396
C102007,Mass,X,0.20336393016723492
C102008,Mass,VIII,0.3741125566113498
C102009,Jóvenes,RM,0.23935895207484487
C102010,Mass,V,0.13922817268408877
C102011,Gold,VIII,0.27865846544073697
C102012,Mass,X,0.31431102437045727
C102013,Mass,II,0.2609303167939856
C102014,Mass,VIII,0.23940092575011473
C102015,Mass,II,0.3562837539927943
C102016,Mass,V,0.3028819324129091
C102017,Mass,X,0.32578508060997935
C102018,Gold,V,0.2265657607553654
C102019,Mass,X,0.21401330200251933
C102020,Mass,IV,0.24697947072611526
C102021,Mass,X,0.3851698538617934
C102022,Mass,X,0.288225986778569
C102023,Mass,IV,0.28595760096127326
C102024,Premium,X,0.3479557990365123
C102025,Premium,VIII,0.25391858061572653
C102026,Mass,VIII,0.26032418989349043
C102027,Premium,IV,0.36807642549347425
C102028,Gold,II,0.2907876375824378
C102029,Mass,II,0.2674509030031635
C102030,Premium,II,0.28463221930266247
C102031,Mass,RM,0.3004485921473209
C102032,Gold,RM,0.3431940782637419
C102033,Mass,II,0.3064297525905708
C102034,Premium,V,0.27737808663792096
C102035,Gold,RM,0.2810106414467048
C102036,Premium,RM,0.3178842309184471
C102037,Mass,V,0.2991946442181089
C102038,Mass,VIII,0.15133148783224895
C102039,Gold,IV,0.3999424628643389
C102040,Mass,X,0.23207830534937068
C102041,Premium,X,0.23672219525672383
C102042,Mass,II,0.2647528622093613
C102043,Mass,VIII,0.278210665502515
C102044,Gold,II,0.34079404116199985
C102045,Mass,II,0.24778447333644793
C102046,Mass,X,0.22962285728432846
C102047,Gold,V,0.23290071126164275
C102048,Premium,II,0.23705973165598676
C102049,Mass,RM,0.23895957536425533
C102050,Mass,X,0.32067396582172575
C102051,Mass,VIII,0.1980607030807172
C102052,Premium,RM,0.3610792193251377
C102053,Mass,V,0.2689639425380035
C102054,Premium,II,0.23735956659287188
C102055,Mass,V,0.34687918869142986
C102056,Mass,IV,0.22444923154154278
C102057,Premium,X,0.2998505570540963
C102058,Gold,VIII,0.3285064415951547
C102059,Premium,IV,0.2835990757781272
C102060,Mass,X,0.2919519654286055
C102061,Gold,X,0.3231241301031581
C102062,Mass,IV,0.2483246979547056
C102063,Premium,RM,0.2532797767643523
C102064,Mass,IV,0.22725880969175477
C102065,Gold,IV,0.3773720450146893
C102066,Mass,II,0.38731458431344123
C102067,Mass,VIII,0.3074312113339702
C102068,Mass,RM,0.39497790403915284
C102069,Mass,II,0.29261400324778186
C102070,Premium,X,0.36092066956152025
C102071,Premium,V,0.32519844796670516
C102072,Gold,VIII,0.2398116556346709
C102073,Jóvenes,VIII,0.31215075708112894
C102074,Gold,RM,0.23714466516544838
C102075,Gold,RM,0.205577189956939
C102076,Premium,IV,0.31756342955252737
C102077,Mass,II,0.20241940807698325
C102078,Mass,X,0.30144335555225865
C102079,Premium,VIII,0.3386458222889873
C102080,Mass,V,0.22022680158305374
C102081,Gold,X,0.21344650040908986
C102082,Gold,V,0.35014372958340145
C102083,Gold,V,0.1755975748834585
C102084,Premium,II,0.3298366439095742
C102085,Mass,IV,0.21940261154959984
C102086,Gold,V,0.22419436343249424
C102087,Mass,IV,0.24050625910288997
C102088,Mass,V,0.2942147818171909
C102089,Gold,II,0.3086465058075152
C102090,Mass,X,0.21009222542006212
C102091,Mass,II,0.2926435407960543
C102092,Mass,V,0.23231426827799007
C102093,Mass,RM,0.20897502961985776
C102094,Mass,II,0.1412386608558753
C102095,Gold,V,0.3612050212262473
C102096,Mass,IV,0.2711188573698234
C102097,Premium,X,0.24530938237741373
C102098,Mass,RM,0.3120645801028905
C102099,Mass,V,0.2094054983524554
C102100,Mass,X,0.1866823706718444
C102101,Mass,II,0.24405024844646178
C102102,Mass,VIII,0.2884326289395419
C102103,Mass,VIII,0.24328184153605362
C102104,Mass,V,0.3169285129464709
C102105,Gold,RM,0.16464782823875385
C102106,Gold,VIII,0.26121801319822563
C102107,Mass,X,0.3960544268568219
C102108,Gold,V,0.294904460686292
C102109,Gold,X,0.2062480514643539
C102110,Mass,RM,0.22405443571279313
C102111,Mass,VIII,0.22664220027916573
C102112,Jóvenes,II,0.27929545517374865
C102113,Mass,II,0.22150458618364574
C102114,Jóvenes,V,0.2263462451116945
C102115,Mass,V,0.2726465603234655
C102116,Jóvenes,VIII,0.38627445133186633
C102117,Gold,V,0.28227252369500694
C102118,Mass,V,0.24113003663952107
C102119,Mass,X,0.3865543321821702
C102120,Jóvenes,II,0.2641560905637245
C102121,Mass,VIII,0.2698387081695094
C102122,Premium,IV,0.21892216917880947
C102123,Mass,RM,0.2738677601807841
C102124,Gold,IV,0.18138192639494488
C102125,Premium,VIII,0.29763435953889134
C102126,Gold,IV,0.2712754039067698
C102127,Mass,IV,0.31961411672518997
C102128,Premium,VIII,0.29884152111285095
C102129,Premium,IV,0.25344486396864524
C102130,Mass,IV,0.2210116358864627
C102131,Gold,IV,0.2711414148964476
C102132,Gold,IV,0.2498234793480859
C102133,Mass,II,0.3326205792645332
C102134,Mass,V,0.303108370319113
C102135,Mass,VIII,0.24244566609939466
C102136,Premium,IV,0.2570460860380511
C102137,Premium,RM,0.32435364300208486
C102138,Mass,II,0.21016691728509665
C102139,Mass,II,0.342788762913875
C102140,Mass,IV,0.13828957562915783
C102141,Jóvenes,IV,0.2692964350896533
C102142,Gold,V,0.3189036821701074
C102143,Mass,VIII,0.35193204016604146
C102144,Premium,II,0.36411059084051867
C102145,Premium,V,0.15335476380663948
C102146,Mass,RM,0.2683769563791396
C102147,Premium,IV,0.31731373081662684
C102148,Mass,II,0.31465519149581517
C102149,Gold,X,0.3388510328976203
C102150,Gold,II,0.12
C102151,Mass,II,0.2579533919530893
C102152,Gold,X,0.3013667594041765
C102153,Mass,RM,0.27696181084918836
C102154,Premium,V,0.2095104213165814
C102155,Mass,II,0.27271001552825436
C102156,Gold,X,0.24889354868246527
C102157,Premium,IV,0.21436539790529396
C102158,Mass,II,0.29667792607402876
C102159,Mass,VIII,0.310287348096669
C102160,Mass,VIII,0.28383654317565055
C102161,Gold,II,0.31449635266624626
C102162,Mass,IV,0.3086687521894695
C102163,Mass,X,0.22621919269515198
C102164,Mass,VIII,0.3137554474102933
C102165,Jóvenes,VIII,0.2721726623089
C102166,Mass,IV,0.3194403489935946
C102167,Mass,VIII,0.31967666962917246
C102168,Mass,IV,0.2926781433478841
C102169,Mass,X,0.28751850771318876
C102170,Mass,RM,0.18370664730544745
C102171,Premium,X,0.2727112246852229
C102172,Gold,II,0.29674771564416474
C102173,Gold,X,0.29204280855586257
C102174,Premium,IV,0.28161214227394393
C102175,Mass,X,0.2241520663286019
C102176,Gold,IV,0.2517363319439236
C102177,Jóvenes,V,0.24786036627802382
C102178,Premium,V,0.2347704210919213
C102179,Gold,II,0.31637733258423884
C102180,Gold,IV,0.37550577624753734
C102181,Jóvenes,X,0.14491920252531099
C102182,Premium,V,0.22135775843643232
C102183,Gold,X,0.24882065260343927
C102184,Mass,VIII,0.3628982360265663
C102185,Jóvenes,V,0.17075514406939168
C102186,Mass,X,0.19785467463940137
C102187,Gold,V,0.3035284372954797
C102188,Gold,X,0.3856171361813959
C102189,Premium,VIII,0.21851798220903965
C102190,Premium,V,0.3416334615866542
C102191,Mass,VIII,0.4189722323726853
C102192,Mass,X,0.3255368795444963
C102193,Mass,RM,0.3503623866453939
C102194,Gold,II,0.3807371563952642
C102195,Jóvenes,II,0.3807149941694587
C102196,Mass,IV,0.2471128016115426
C102197,Mass,X,0.1929185667112691
C102198,Mass,VIII,0.15504632152481473
C102199,Premium,IV,0.2972065078857733
C102200,Mass,X,0.31636657993648154
C102201,Jóvenes,II,0.2618622767284712
C102202,Mass,VIII,0.27381340633851964
C102203,Mass,VIII,0.2987954666698541
C102204,Mass,II,0.323508156654448
C102205,Gold,IV,0.30655414907209044
C102206,Mass,II,0.2150576185718697
C102207,Gold,V,0.3861864985655675
C102208,Gold,II,0.2815701456966543
C102209,Mass,X,0.29802550319535254
C102210,Mass,VIII,0.24477432862783158
C102211,Jóvenes,VIII,0.24745217621446614
C102212,Mass,RM,0.23117792185778527
C102213,Jóvenes,IV,0.27268310461850337
C102214,Premium,V,0.26112793657711414
C102215,Mass,II,0.3231185422993425
C102216,Premium,VIII,0.21523972821216203
C102217,Gold,IV,0.2812494785759321
C102218,Premium,II,0.1966406752735409
C102219,Mass,X,0.24812224469276906
C102220,Premium,VIII,0.25826849534787655
C102221,Gold,V,0.33949856576639403
C102222,Gold,IV,0.2227238632600508
C102223,Mass,II,0.2699697676570468
C102224,Mass,IV,0.3253859238436957
C102225,Mass,V,0.22861377057367338
C102226,Premium,IV,0.20983560626556136
C102227,Gold,II,0.24091198956761103
C102228,Mass,V,0.264343633901771
C102229,Mass,V,0.269221203024512
C102230,Gold,II,0.2485927331429954
C102231,Gold,II,0.33334514218187816
C102232,Mass,X,0.3306035794772888
C102233,Mass,II,0.32196498021738573
C102234,Gold,RM,0.17962069633506925
C102235,Mass,IV,0.1932525095712126
C102236,Premium,VIII,0.12
C102237,Mass,VIII,0.3640526110897205
C102238,Mass,X,0.3264620680945929
C102239,Jóvenes,II,0.33427375814586724
C102240,Mass,II,0.2376295239640536
C102241,Mass,RM,0.27986136199083256
C102242,Jóvenes,RM,0.19849423595434043
C102243,Mass,X,0.23945675312123546
C102244,Jóvenes,V,0.34151975046648547
C102245,Premium,V,0.29204973192758965
C102246,Mass,RM,0.3481578514800882
C102247,Jóvenes,RM,0.23538506093011044
C102248,Jóvenes,II,0.33909387816100195
C102249,Mass,II,0.29016970141909737
C102250,Mass,VIII,0.20476930802654664
C102251,Gold,V,0.23910083446598138
C102252,Mass,VIII,0.1672882302606038
C102253,Mass,II,0.19354832225273264
C102254,Premium,RM,0.22126681168436013
C102255,Mass,RM,0.3092705323808767
C102256,Gold,VIII,0.26326843521557997
C102257,Mass,RM,0.26480489289610737
C102258,Gold,X,0.3747063239105861
C102259,Mass,VIII,0.30190144818821907
C102260,Mass,VIII,0.3031938089607258
C102261,Gold,X,0.23509314995598718
C102262,Mass,RM,0.30010783517360073
C102263,Mass,X,0.3873998603689388
C102264,Jóvenes,IV,0.29405044157999205
C102265,Jóvenes,II,0.29610401026812516
C102266,Mass,IV,0.3144544620255953
C102267,Mass,X,0.30175648968310004
C102268,Mass,IV,0.21467398846166819
C102269,Gold,RM,0.318880296907757
C102270,Mass,RM,0.21183554368950547
C102271,Mass,RM,0.2321620636094252
C102272,Premium,II,0.35315890531143185
C102273,Mass,V,0.2768116724518888
C102274,Mass,X,0.22167738714646773
C102275,Mass,RM,0.27719381340685034
C102276,Premium,X,0.30253892913681407
C102277,Mass,II,0.2370932412163204
C102278,Gold,VIII,0.34166960262400736
C102279,Premium,II,0.4149210821149495
C102280,Mass,VIII,0.18447434192231463
C102281,Mass,II,0.28971432181909745
C102282,Mass,IV,0.18692445049231624
C102283,Mass,V,0.2819972229665621
C102284,Gold,II,0.19940972743158714
C102285,Mass,RM,0.2931466831276918
C102286,Jóvenes,IV,0.37300516117416643
C102287,Jóvenes,II,0.3942665632779004
C102288,Gold,RM,0.26805290221241584
C102289,Gold,IV,0.3491346801260854
C102290,Mass,V,0.41500831783750847
C102291,Mass,X,0.3033794209914169
C102292,Mass,VIII,0.23408556848529985
C102293,Mass,V,0.2951505731372195
C102294,Mass,X,0.3734498897437038
C102295,Premium,V,0.3368709838166113
C102296,Jóvenes,VIII,0.26917349029264154
C102297,Gold,VIII,0.18255245218221655
C102298,Gold,RM,0.2095323060616609
C102299,Mass,X,0.3871683927621954
C102300,Jóvenes,IV,0.26732863238246013
C102301,Mass,II,0.3486452119278009
C102302,Mass,RM,0.3105913878487697
C102303,Gold,X,0.247069653947583
C102304,Jóvenes,V,0.26532512318703355
C102305,Mass,IV,0.24293026149191183
C102306,Mass,VIII,0.3522630217338976
C102307,Jóvenes,X,0.24458355489879935
C102308,Mass,X,0.4078215090251406
C102309,Mass,V,0.3100973481283723
C102310,Premium,VIII,0.21339342383482016
C102311,Mass,V,0.3580989378440184
C102312,Mass,IV,0.22338032601564892
C102313,Gold,VIII,0.17083220742400815
C102314,Gold,RM,0.34395878400456575
C102315,Mass,V,0.29412212651453595
C102316,Mass,V,0.2971065134866665
C102317,Gold,V,0.17461964600868493
C102318,Mass,RM,0.2925173402921955
C102319,Mass,V,0.34642354764780964
C102320,Mass,V,0.29257295674455513
C102321,Gold,VIII,0.22704757024677563
C102322,Gold,II,0.22301193325852667
C102323,Mass,VIII,0.2918138335394131
C102324,Mass,RM,0.3759754578376555
C102325,Premium,X,0.24417073932529637
C102326,Mass,II,0.3477583059228834
C102327,Gold,II,0.29519280657594704
C102328,Premium,II,0.22303647113091807
C102329,Mass,II,0.3346034935236425
C102330,Gold,IV,0.3148747109971748
C102331,Jóvenes,IV,0.3215198664427947
C102332,Mass,VIII,0.3721557367608493
C102333,Premium,VIII,0.2577208070057329
C102334,Premium,V,0.2305771984558501
C102335,Mass,V,0.14768806032976922
C102336,Premium,V,0.25439629506457
C102337,Gold,X,0.32929346902767886
C102338,Mass,VIII,0.40103201721155013
C102339,Gold,RM,0.188288493024517
C102340,Jóvenes,IV,0.268795041976126
C102341,Mass,II,0.22605215427327224
C102342,Mass,IV,0.2535982300888089
C102343,Jóvenes,IV,0.292119596509746
C102344,Mass,VIII,0.3271130999959344
C102345,Jóvenes,RM,0.24855986188751097
C102346,Mass,VIII,0.20166465683268514
C102347,Gold,X,0.26090822846821315
C102348,Gold,X,0.21679912008181285
C102349,Mass,II,0.19901558962168903
C102350,Gold,VIII,0.22928446883526718
C102351,Gold,VIII,0.1739054416566437
C102352,Mass,VIII,0.313872984503337
C102353,Mass,IV,0.23654042096949535
C102354,Gold,RM,0.30525757937292036
C102355,Gold,X,0.2977873270513608
C102356,Premium,X,0.221531948598804
C102357,Gold,VIII,0.3665796877209888
C102358,Premium,X,0.29274466029322815
C102359,Mass,RM,0.27380498249148477
C102360,Jóvenes,II,0.3795710456242248
C102361,Gold,II,0.17170483894811678
C102362,Gold,IV,0.29777593558252424
C102363,Mass,V,0.3064673918716517
C102364,Mass,X,0.29110505907693635
C102365,Mass,X,0.13434494928021626
C102366,Mass,X,0.18295329890685183
C102367,Mass,V,0.2604427452264189
C102368,Mass,V,0.24476611369105822
C102369,Mass,VIII,0.2952844347488696
C102370,Gold,VIII,0.20419819926811894
C102371,Mass,V,0.2850751554311321
C102372,Mass,IV,0.15752455484113886
C102373,Mass,IV,0.2647451216654016
C102374,Jóvenes,X,0.1962055284171273
C102375,Gold,X,0.3067875722857454
C102376,Gold,IV,0.19781602928131103
C102377,Jóvenes,II,0.27911215424729613
C102378,Mass,II,0.2509129897057088
C102379,Mass,VIII,0.22332055745878776
C102380,Premium,RM,0.2984175374467555
C102381,Mass,II,0.30077544717355553
C102382,Mass,V,0.3257989385217534
C102383,Mass,X,0.25397979131203435
C102384,Gold,VIII,0.23293447539026793
C102385,Premium,V,0.2672254438401928
C102386,Premium,VIII,0.1964455191959575
C102387,Mass,II,0.24783578611676094
C102388,Mass,V,0.2310430691301155
C102389,Mass,X,0.2790500210112337
C102390,Mass,V,0.32579249367444507
C102391,Mass,II,0.40399441555098303
C102392,Jóvenes,VIII,0.3581880420852838
C102393,Gold,X,0.24837954754418132
C102394,Mass,II,0.21052293047711196
C102395,Mass,VIII,0.2784148879126274
C102396,Mass,RM,0.28728993519536344
C102397,Gold,IV,0.29927057185653577
C102398,Mass,II,0.2011258766213656
C102399,Mass,RM,0.23929739443246967
C102400,Mass,X,0.2744332019790891
C102401,Premium,RM,0.3600447994931656
C102402,Gold,V,0.3692164856651268
C102403,Gold,V,0.2344661382750552
C102404,Premium,IV,0.2033166786711572
C102405,Premium,IV,0.34742597514397033
C102406,Mass,II,0.2999562965854852
C102407,Mass,VIII,0.28815254190599143
C102408,Mass,VIII,0.345512894852672
C102409,Premium,VIII,0.3321928687131612
C102410,Mass,II,0.328232480568547
C102411,Gold,VIII,0.2510673250465512
C102412,Mass,VIII,0.26871952380291264
C102413,Mass,V,0.22518124863342337
C102414,Mass,VIII,0.3070700069219952
C102415,Mass,IV,0.290481818575104
C102416,Mass,RM,0.2913479796659591
C102417,Mass,RM,0.380563233734763
C102418,Premium,VIII,0.26256391710562893
C102419,Mass,RM,0.2226160734808294
C102420,Mass,V,0.29012398632913566
C102421,Gold,II,0.3103992085365245
C102422,Mass,RM,0.31777177563431636
C102423,Gold,IV,0.17500783962747085
C102424,Premium,II,0.18409441431015727
C102425,Premium,V,0.23469301203221002
C102426,Premium,II,0.24143305659942108
C102427,Gold,V,0.28081295259847344
C102428,Mass,V,0.25615782131212306
C102429,Mass,V,0.31149899864962527
C102430,Mass,IV,0.2338201979889441
C102431,Mass,RM,0.26447257643102595
C102432,Gold,RM,0.2892022008725526
C102433,Premium,RM,0.2765748930025573
C102434,Mass,V,0.1891367353061159
C102435,Mass,X,0.340905070078852
C102436,Mass,VIII,0.2723412728041407
C102437,Gold,VIII,0.26205421626122855
C102438,Mass,X,0.16752137532466088
C102439,Mass,X,0.28482081317083424
C102440,Gold,X,0.3591624346774964
C102441,Mass,X,0.3557759318017549
C102442,Premium,II,0.3000862228125767
C102443,Gold,IV,0.22096569739425745
C102444,Gold,VIII,0.32018526416952153
C102445,Jóvenes,II,0.32265000058658105
C102446,Premium,V,0.3063994811650806
C102447,Gold,V,0.2728538074515843
C102448,Jóvenes,II,0.30378711512578505
C102449,Mass,V,0.2429732754574198
C102450,Mass,II,0.2859597244162544
C102451,Mass,IV,0.3480880082237978
C102452,Mass,II,0.3702762169951389
C102453,Gold,V,0.3369244773692632
C102454,Gold,RM,0.414976998100251
C102455,Gold,X,0.2502422282958874
C102456,Mass,IV,0.21347693969308154
C102457,Jóvenes,X,0.2542954816491938
C102458,Mass,X,0.29790348259148164
C102459,Gold,RM,0.2125769125452029
C102460,Mass,VIII,0.25552684253807534
C102461,Mass,V,0.15944705375828636
C102462,Mass,VIII,0.32466549606222345
C102463,Mass,IV,0.2217378310298873
C102464,Gold,VIII,0.2785123716839777
C102465,Gold,VIII,0.35401775671695385
C102466,Premium,RM,0.23814542009428147
C102467,Premium,II,0.26418333549273765
C102468,Mass,RM,0.2723628577060433
C102469,Premium,II,0.16322794583670613
C102470,Gold,RM,0.2599500491216591
C102471,Mass,IV,0.4204169021743026
C102472,Gold,RM,0.265058481436727
C102473,Mass,II,0.2995843654652369
C102474,Mass,V,0.2931671064506088
C102475,Mass,RM,0.2912261320914661
C102476,Mass,IV,0.2901608850783785
C102477,Gold,IV,0.22914977578055856
C102478,Gold,V,0.28110775039012603
C102479,Gold,X,0.26968219101045005
C102480,Gold,RM,0.42178280753189856
C102481,Mass,IV,0.2650252461095906
C102482,Gold,VIII,0.2969561993960822
C102483,Mass,VIII,0.3526013251357779
C102484,Mass,RM,0.3757057360986049
C102485,Mass,II,0.34643756141193194
C102486,Gold,RM,0.3177114303866343
C102487,Mass,V,0.32795953333679695
C102488,Gold,II,0.2280590281063562
C102489,Gold,IV,0.3071879351594787
C102490,Premium,VIII,0.32607157719019053
