id_cliente,default_12m,lgd_real,stage_ifrs9,pd12m_sim
C00002636,0,0.357,2,0.35
C00002637,0,0.327,2,0.35
C00002638,0,0.333,2,0.35
C00002639,1,0.297,2,0.35
C00002640,0,0.317,2,0.35
C00002641,1,0.334,2,0.35
C00002642,1,0.34,2,0.35
C00002643,0,0.321,2,0.35
C00002644,1,0.307,2,0.35
C00002645,0,0.307,2,0.35
C00002646,1,0.343,2,0.35
C00002647,1,0.301,2,0.35
C00002648,1,0.324,2,0.35
C00002649,1,0.325,2,0.35
C00002650,1,0.322,2,0.35
C00002651,1,0.344,2,0.35
C00002652,0,0.283,2,0.35
C00002653,1,0.316,2,0.35
C00002654,1,0.324,2,0.35
C00002655,0,0.343,2,0.35
C00002656,1,0.319,2,0.35
C00002657,0,0.323,2,0.35
C00002658,0,0.343,2,0.35
C00002659,0,0.341,2,0.35
C00002660,0,0.336,2,0.35
C00002661,1,0.339,2,0.35
C00002662,0,0.313,2,0.35
C00002663,0,0.335,2,0.35
C00002664,0,0.315,2,0.35
C00002665,0,0.307,2,0.35
C00002666,1,0.328,2,0.35
C00002667,1,0.351,2,0.35
C00002668,0,0.311,2,0.35
C00002669,0,0.328,2,0.35
C00002670,0,0.303,2,0.35
C00002671,0,0.303,2,0.35
C00002672,0,0.302,2,0.35
C00002673,0,0.32,2,0.35
C00002674,0,0.323,2,0.35
C00002675,0,0.34,2,0.35
C00002676,0,0.342,2,0.35
C00002677,0,0.333,2,0.35
C00002678,1,0.304,2,0.35
C00002679,1,0.343,2,0.35
C00002680,0,0.321,2,0.35
C00002681,1,0.299,2,0.35
C00002682,1,0.349,2,0.35
C00002683,0,0.362,2,0.35
C00002684,0,0.317,2,0.35
C00002685,0,0.326,2,0.35
C00002686,1,0.339,2,0.35
C00002687,0,0.368,2,0.35
C00002688,1,0.342,2,0.35
C00002689,0,0.345,2,0.35
C00002690,0,0.344,2,0.35
C00002691,1,0.326,2,0.35
C00002692,0,0.308,2,0.35
C00002693,1,0.317,2,0.35
C00002694,1,0.332,2,0.35
C00002695,1,0.35,2,0.35
C00002696,0,0.321,2,0.35
C00002697,1,0.312,2,0.35
C00002698,0,0.353,2,0.35
C00002699,0,0.313,2,0.35
C00002700,1,0.298,2,0.35
C00002701,1,0.327,2,0.35
C00002702,0,0.317,2,0.35
C00002703,0,0.317,2,0.35
C00002704,1,0.313,2,0.35
C00002705,1,0.34,2,0.35
C00002706,0,0.343,2,0.35
C00002707,1,0.307,2,0.35
C00002708,0,0.359,2,0.35
C00002709,0,0.304,2,0.35
C00002710,0,0.339,2,0.35
C00002711,1,0.34,2,0.35
C00002712,0,0.301,2,0.35
C00002713,0,0.325,2,0.35
C00002714,0,0.306,2,0.35
C00002715,1,0.312,2,0.35
C00002716,0,0.307,2,0.35
C00002717,0,0.306,2,0.35
C00002718,1,0.344,2,0.35
C00002719,0,0.349,2,0.35
C00002720,0,0.36,2,0.35
C00002721,0,0.339,2,0.35
C00002722,1,0.316,2,0.35
C00002723,0,0.361,2,0.35
C00002724,0,0.316,2,0.35
C00002725,0,0.31,2,0.35
C00002726,1,0.347,2,0.35
C00002727,1,0.328,2,0.35
C00002728,0,0.336,2,0.35
C00002729,0,0.34,2,0.35
C00002730,1,0.326,2,0.35
C00002731,0,0.314,2,0.35
C00002732,0,0.316,2,0.35
C00002733,0,0.337,2,0.35
C00002734,0,0.324,2,0.35
C00002735,0,0.328,2,0.35
C00002736,0,0.328,2,0.35
C00002737,0,0.337,2,0.35
C00002738,0,0.322,2,0.35
C00002739,1,0.343,2,0.35
C00002740,0,0.335,2,0.35
C00002741,0,0.328,2,0.35
C00002742,1,0.318,2,0.35
C00002743,0,0.309,2,0.35
C00002744,1,0.324,2,0.35
C00002745,0,0.333,2,0.35
C00002746,1,0.327,2,0.35
C00002747,0,0.321,2,0.35
C00002748,0,0.323,2,0.35
C00002749,0,0.303,2,0.35
C00002750,0,0.316,2,0.35
C00002751,0,0.318,2,0.35
C00002752,1,0.355,2,0.35
C00002753,1,0.293,2,0.35
C00002754,0,0.315,2,0.35
C00002755,1,0.311,2,0.35
C00002756,1,0.314,2,0.35
C00002757,1,0.328,2,0.35
C00002758,1,0.333,2,0.35
C00002759,1,0.323,2,0.35
C00002760,0,0.313,2,0.35
C00002761,1,0.334,2,0.35
C00002762,1,0.332,2,0.35
C00002763,0,0.353,2,0.35
C00002764,0,0.315,2,0.35
C00002765,0,0.308,2,0.35
C00002766,1,0.328,2,0.35
C00002767,0,0.306,2,0.35
C00002768,1,0.33,2,0.35
C00002769,1,0.342,2,0.35
C00002770,1,0.348,2,0.35
C00002771,0,0.354,2,0.35
C00002772,1,0.341,2,0.35
C00002773,1,0.314,2,0.35
C00002774,0,0.331,2,0.35
C00002775,1,0.334,2,0.35
C00002776,0,0.339,2,0.35
C00002777,0,0.339,2,0.35
C00002778,0,0.318,2,0.35
C00002779,0,0.318,2,0.35
C00002780,0,0.319,2,0.35
C00002781,0,0.31,2,0.35
C00002782,0,0.339,2,0.35
C00002783,0,0.343,2,0.35
C00002784,0,0.348,2,0.35
C00002785,0,0.31,2,0.35
C00002786,1,0.337,2,0.35
C00002787,1,0.332,2,0.35
C00002788,0,0.333,2,0.35
C00002789,1,0.349,2,0.35
C00002790,0,0.322,2,0.35
C00002791,1,0.326,2,0.35
C00002792,0,0.31,2,0.35
C00002793,1,0.326,2,0.35
C00002794,1,0.324,2,0.35
C00002795,1,0.31,2,0.35
C00002796,0,0.371,2,0.35
C00002797,0,0.328,2,0.35
C00002798,0,0.3,2,0.35
C00002799,1,0.364,2,0.35
C00002800,1,0.324,2,0.35
C00002801,1,0.353,2,0.35
C00002802,0,0.359,2,0.35
C00002803,0,0.333,2,0.35
C00002804,0,0.345,2,0.35
C00002805,0,0.333,2,0.35
C00002806,0,0.333,2,0.35
C00002807,0,0.323,2,0.35
C00002808,1,0.334,2,0.35
C00002809,0,0.325,2,0.35
C00002810,0,0.325,2,0.35
C00002811,0,0.331,2,0.35
C00002812,1,0.337,2,0.35
C00002813,1,0.333,2,0.35
C00002814,0,0.335,2,0.35
C00002815,0,0.328,2,0.35
C00002816,0,0.31,2,0.35
C00002817,0,0.307,2,0.35
C00002818,0,0.329,2,0.35
C00002819,0,0.34,2,0.35
C00002820,1,0.327,2,0.35
C00002821,0,0.31,2,0.35
C00002822,1,0.301,2,0.35
C00002823,0,0.34,2,0.35
C00002824,1,0.355,2,0.35
C00002825,1,0.34,2,0.35
C00002826,1,0.348,2,0.35
C00002827,0,0.346,2,0.35
C00002828,0,0.351,2,0.35
C00002829,1,0.328,2,0.35
C00002830,1,0.339,2,0.35
C00002831,0,0.352,2,0.35
C00002832,0,0.341,2,0.35
C00002833,0,0.337,2,0.35
C00002834,1,0.326,2,0.35
C00002835,1,0.355,2,0.35
C00002836,0,0.334,2,0.35
C00002837,0,0.326,2,0.35
C00002838,0,0.339,2,0.35
C00002839,0,0.329,2,0.35
C00002840,0,0.317,2,0.35
C00002841,1,0.342,2,0.35
C00002842,0,0.311,2,0.35
C00002843,0,0.322,2,0.35
C00002844,0,0.321,2,0.35
C00002845,0,0.327,2,0.35
C00002846,0,0.328,2,0.35
C00002847,0,0.305,2,0.35
C00002848,0,0.315,2,0.35
C00002849,1,0.348,2,0.35
C00002850,0,0.329,2,0.35
C00002851,0,0.351,2,0.35
C00002852,0,0.336,2,0.35
C00002853,1,0.319,2,0.35
C00002854,0,0.338,2,0.35
C00002855,1,0.337,2,0.35
C00002856,1,0.331,2,0.35
C00002857,1,0.319,2,0.35
C00002858,0,0.325,2,0.35
C00002859,1,0.348,2,0.35
C00002860,0,0.305,2,0.35
C00002861,0,0.315,2,0.35
C00002862,0,0.349,2,0.35
C00002863,0,0.313,2,0.35
C00002864,0,0.357,2,0.35
C00002865,0,0.347,2,0.35
C00002866,0,0.341,2,0.35
C00002867,0,0.316,2,0.35
C00002868,0,0.331,2,0.35
C00002869,1,0.338,2,0.35
C00002870,0,0.355,2,0.35
C00002871,0,0.341,2,0.35
C00002872,0,0.351,2,0.35
C00002873,0,0.351,2,0.35
C00002874,0,0.3,2,0.35
C00002875,0,0.328,2,0.35
C00002876,0,0.338,2,0.35
C00002877,0,0.287,2,0.35
C00002878,0,0.324,2,0.35
C00002879,0,0.33,2,0.35
C00002880,0,0.332,2,0.35
C00002881,0,0.335,2,0.35
C00002882,0,0.314,2,0.35
C00002883,0,0.32,2,0.35
C00002884,0,0.313,2,0.35
C00002885,0,0.333,2,0.35
C00002886,0,0.338,2,0.35
C00002887,0,0.317,2,0.35
C00002888,1,0.363,2,0.35
C00002889,0,0.317,2,0.35
C00002890,0,0.324,2,0.35
C00002891,0,0.335,2,0.35
C00002892,1,0.345,2,0.35
C00002893,0,0.351,2,0.35
C00002894,0,0.324,2,0.35
C00002895,1,0.351,2,0.35
C00002896,0,0.333,2,0.35
C00002897,1,0.353,2,0.35
C00002898,0,0.342,2,0.35
C00002899,0,0.347,2,0.35
C00002900,0,0.317,2,0.35
C00002901,0,0.336,2,0.35
C00002902,1,0.327,2,0.35
C00002903,0,0.34,2,0.35
C00002904,1,0.339,2,0.35
C00002905,0,0.34,2,0.35
C00002906,0,0.318,2,0.35
C00002907,1,0.349,2,0.35
C00002908,0,0.331,2,0.35
C00002909,1,0.349,2,0.35
C00002910,0,0.312,2,0.35
C00002911,1,0.313,2,0.35
C00002912,0,0.306,2,0.35
C00002913,0,0.362,2,0.35
C00002914,1,0.347,2,0.35
C00002915,0,0.337,2,0.35
C00002916,0,0.318,2,0.35
C00002917,0,0.328,2,0.35
C00002918,1,0.328,2,0.35
C00002919,0,0.313,2,0.35
C00002920,1,0.347,2,0.35
C00002921,1,0.366,2,0.35
C00002922,0,0.314,2,0.35
C00002923,0,0.319,2,0.35
C00002924,1,0.331,2,0.35
C00002925,0,0.327,2,0.35
C00002926,0,0.344,2,0.35
C00002927,1,0.348,2,0.35
C00002928,0,0.364,2,0.35
C00002929,0,0.343,2,0.35
C00002930,1,0.312,2,0.35
C00002931,0,0.302,2,0.35
C00002932,0,0.342,2,0.35
C00002933,0,0.33,2,0.35
C00002934,1,0.316,2,0.35
C00002935,1,0.302,2,0.35
C00002936,0,0.317,2,0.35
C00002937,0,0.324,2,0.35
C00002938,0,0.364,2,0.35
C00002939,0,0.345,2,0.35
C00002940,0,0.349,2,0.35
C00002941,1,0.335,2,0.35
C00002942,0,0.345,2,0.35
C00002943,1,0.341,2,0.35
C00002944,0,0.325,2,0.35
C00002945,0,0.33,2,0.35
C00002946,0,0.316,2,0.35
C00002947,0,0.353,2,0.35
C00002948,1,0.335,2,0.35
C00002949,1,0.362,2,0.35
C00002950,1,0.309,2,0.35
C00002951,0,0.341,2,0.35
C00002952,1,0.316,2,0.35
C00002953,0,0.315,2,0.35
C00002954,1,0.346,2,0.35
C00002955,0,0.343,2,0.35
C00002956,0,0.331,2,0.35
C00002957,0,0.314,2,0.35
C00002958,0,0.357,2,0.35
C00002959,0,0.296,2,0.35
C00002960,1,0.35,2,0.35
C00002961,1,0.333,2,0.35
C00002962,1,0.344,2,0.35
C00002963,0,0.34,2,0.35
C00002964,0,0.348,2,0.35
C00002965,0,0.344,2,0.35
C00002966,0,0.33,2,0.35
C00002967,0,0.352,2,0.35
C00002968,0,0.318,2,0.35
C00002969,0,0.35,2,0.35
C00002970,0,0.351,2,0.35
C00002971,0,0.314,2,0.35
C00002972,1,0.321,2,0.35
C00002973,0,0.327,2,0.35
C00002974,1,0.34,2,0.35
C00002975,0,0.346,2,0.35
C00002976,1,0.309,2,0.35
C00002977,1,0.317,2,0.35
C00002978,1,0.333,2,0.35
C00002979,1,0.32,2,0.35
C00002980,1,0.316,2,0.35
C00002981,0,0.324,2,0.35
C00002982,0,0.318,2,0.35
C00002983,0,0.304,2,0.35
C00002984,0,0.314,2,0.35
C00002985,0,0.337,2,0.35
C00002986,0,0.328,2,0.35
C00002987,0,0.35,2,0.35
C00002988,0,0.34,2,0.35
C00002989,0,0.339,2,0.35
C00002990,0,0.345,2,0.35
C00002991,1,0.348,2,0.35
C00002992,1,0.293,2,0.35
C00002993,0,0.329,2,0.35
C00002994,0,0.339,2,0.35
C00002995,0,0.321,2,0.35
C00002996,0,0.321,2,0.35
C00002997,1,0.312,2,0.35
C00002998,0,0.3,2,0.35
C00002999,1,0.347,2,0.35
C00003000,0,0.353,2,0.35
C00003001,1,0.326,2,0.35
C00003002,0,0.333,2,0.35
C00003003,0,0.323,2,0.35
C00003004,1,0.355,2,0.35
C00003005,0,0.33,2,0.35
C00003006,1,0.308,2,0.35
C00003007,0,0.339,2,0.35
C00003008,0,0.344,2,0.35
C00003009,0,0.321,2,0.35
C00003010,1,0.329,2,0.35
C00003011,0,0.336,2,0.35
C00003012,1,0.333,2,0.35
C00003013,1,0.302,2,0.35
C00003014,1,0.336,2,0.35
C00003015,0,0.328,2,0.35
C00003016,1,0.34,2,0.35
C00003017,1,0.348,2,0.35
C00003018,0,0.318,2,0.35
C00003019,0,0.342,2,0.35
C00003020,0,0.355,2,0.35
C00003021,0,0.297,2,0.35
C00003022,1,0.359,2,0.35
C00003023,0,0.313,2,0.35
C00003024,0,0.339,2,0.35
C00003025,0,0.327,2,0.35
C00003026,0,0.33,2,0.35
C00003027,0,0.33,2,0.35
C00003028,1,0.32,2,0.35
C00003029,0,0.315,2,0.35
C00003030,0,0.327,2,0.35
C00003031,1,0.312,2,0.35
C00003032,0,0.328,2,0.35
C00003033,0,0.337,2,0.35
C00003034,0,0.329,2,0.35
C00003035,1,0.356,2,0.35
C00003036,1,0.324,2,0.35
C00003037,0,0.328,2,0.35
C00003038,0,0.314,2,0.35
C00003039,0,0.333,2,0.35
C00003040,0,0.336,2,0.35
C00003041,0,0.337,2,0.35
C00003042,1,0.316,2,0.35
C00003043,1,0.315,2,0.35
C00003044,0,0.337,2,0.35
C00003045,1,0.338,2,0.35
C00003046,1,0.313,2,0.35
C00003047,0,0.323,2,0.35
C00003048,0,0.337,2,0.35
C00003049,1,0.346,2,0.35
C00003050,0,0.318,2,0.35
C00003051,1,0.34,2,0.35
C00003052,0,0.346,2,0.35
C00003053,0,0.341,2,0.35
C00003054,1,0.368,2,0.35
C00003055,0,0.338,2,0.35
C00003056,0,0.35,2,0.35
C00003057,0,0.327,2,0.35
C00003058,0,0.336,2,0.35
C00003059,0,0.341,2,0.35
C00003060,0,0.325,2,0.35
C00003061,0,0.307,2,0.35
C00003062,0,0.302,2,0.35
C00003063,0,0.309,2,0.35
C00003064,1,0.315,2,0.35
C00003065,0,0.327,2,0.35
C00003066,0,0.339,2,0.35
C00003067,0,0.336,2,0.35
C00003068,0,0.338,2,0.35
C00003069,1,0.338,2,0.35
C00003070,0,0.308,2,0.35
C00003071,0,0.339,2,0.35
C00003072,1,0.319,2,0.35
C00003073,1,0.306,2,0.35
C00003074,1,0.311,2,0.35
C00003075,1,0.315,2,0.35
C00003076,1,0.351,2,0.35
C00003077,0,0.335,2,0.35
C00003078,0,0.325,2,0.35
C00003079,0,0.33,2,0.35
C00003080,0,0.337,2,0.35
C00003081,0,0.361,2,0.35
C00003082,0,0.352,2,0.35
C00003083,1,0.323,2,0.35
C00003084,1,0.333,2,0.35
C00003085,1,0.356,2,0.35
C00003086,0,0.342,2,0.35
C00003087,0,0.342,2,0.35
C00003088,0,0.33,2,0.35
C00003089,0,0.315,2,0.35
C00003090,1,0.326,2,0.35
C00003091,1,0.337,2,0.35
C00003092,1,0.347,2,0.35
C00003093,1,0.31,2,0.35
C00003094,1,0.3,2,0.35
C00003095,0,0.314,2,0.35
C00003096,0,0.311,2,0.35
C00003097,0,0.324,2,0.35
C00003098,0,0.306,2,0.35
C00003099,0,0.341,2,0.35
C00003100,0,0.31,2,0.35
C00003101,1,0.335,2,0.35
C00003102,0,0.309,2,0.35
C00003103,1,0.332,2,0.35
C00003104,1,0.32,2,0.35
C00003105,0,0.353,2,0.35
C00003106,1,0.339,2,0.35
C00003107,0,0.329,2,0.35
C00003108,0,0.347,2,0.35
C00003109,0,0.33,2,0.35
C00003110,1,0.344,2,0.35
C00003111,0,0.325,2,0.35
C00003112,0,0.318,2,0.35
C00003113,1,0.333,2,0.35
C00003114,1,0.3,2,0.35
C00003115,0,0.314,2,0.35
C00003116,0,0.331,2,0.35
C00003117,0,0.312,2,0.35
C00003118,1,0.335,2,0.35
C00003119,0,0.337,2,0.35
C00003120,0,0.305,2,0.35
C00003121,0,0.318,2,0.35
C00003122,0,0.317,2,0.35
C00003123,0,0.316,2,0.35
C00003124,0,0.314,2,0.35
C00003125,0,0.314,2,0.35
C00003126,0,0.335,2,0.35
C00003127,0,0.316,2,0.35
C00003128,0,0.299,2,0.35
C00003129,1,0.339,2,0.35
C00003130,1,0.347,2,0.35
C00003131,0,0.314,2,0.35
C00003132,1,0.322,2,0.35
C00003133,0,0.308,2,0.35
C00003134,0,0.344,2,0.35
C00003135,1,0.315,2,0.35
C00003136,1,0.32,2,0.35
C00003137,1,0.324,2,0.35
C00003138,0,0.34,2,0.35
C00003139,1,0.326,2,0.35
C00003140,0,0.331,2,0.35
C00003141,0,0.32,2,0.35
C00003142,0,0.327,2,0.35
C00003143,1,0.349,2,0.35
C00003144,0,0.331,2,0.35
C00003145,1,0.325,2,0.35
C00003146,0,0.349,2,0.35
C00003147,1,0.335,2,0.35
C00003148,1,0.342,2,0.35
C00003149,1,0.292,2,0.35
C00003150,0,0.278,2,0.35
C00003151,0,0.33,2,0.35
C00003152,0,0.301,2,0.35
C00003153,0,0.326,2,0.35
C00003154,0,0.36,2,0.35
C00003155,0,0.344,2,0.35
C00003156,0,0.314,2,0.35
C00003157,0,0.321,2,0.35
C00003158,0,0.337,2,0.35
C00003159,1,0.373,2,0.35
C00003160,0,0.331,2,0.35
C00003161,1,0.364,2,0.35
C00003162,1,0.358,2,0.35
C00003163,0,0.317,2,0.35
C00003164,1,0.346,2,0.35
C00003165,0,0.363,2,0.35
C00003166,1,0.346,2,0.35
C00003167,0,0.325,2,0.35
C00003168,0,0.313,2,0.35
C00003169,0,0.316,2,0.35
C00003170,0,0.344,2,0.35
C00003171,1,0.324,2,0.35
C00003172,1,0.348,2,0.35
C00003173,1,0.329,2,0.35
C00003174,1,0.329,2,0.35
C00003175,1,0.33,2,0.35
C00003176,0,0.322,2,0.35
C00003177,1,0.304,2,0.35
C00003178,0,0.338,2,0.35
C00003179,0,0.32,2,0.35
C00003180,0,0.318,2,0.35
C00003181,1,0.346,2,0.35
C00003182,0,0.306,2,0.35
C00003183,0,0.358,2,0.35
C00003184,0,0.347,2,0.35
C00003185,0,0.341,2,0.35
C00003186,0,0.309,2,0.35
C00003187,1,0.333,2,0.35
C00003188,1,0.354,2,0.35
C00003189,0,0.32,2,0.35
C00003190,0,0.336,2,0.35
C00003191,0,0.326,2,0.35
C00003192,0,0.322,2,0.35
C00003193,0,0.317,2,0.35
C00003194,1,0.317,2,0.35
C00003195,0,0.346,2,0.35
C00003196,0,0.332,2,0.35
C00003197,0,0.312,2,0.35
C00003198,0,0.291,2,0.35
C00003199,0,0.32,2,0.35
C00003200,1,0.347,2,0.35
C00003201,1,0.361,2,0.35
C00003202,1,0.357,2,0.35
C00003203,1,0.34,2,0.35
C00003204,0,0.308,2,0.35
C00003205,1,0.343,2,0.35
C00003206,0,0.341,2,0.35
C00003207,0,0.32,2,0.35
C00003208,0,0.339,2,0.35
C00003209,0,0.326,2,0.35
C00003210,0,0.319,2,0.35
C00003211,0,0.315,2,0.35
C00003212,1,0.314,2,0.35
C00003213,1,0.338,2,0.35
C00003214,0,0.333,2,0.35
C00003215,0,0.341,2,0.35
C00003216,1,0.33,2,0.35
C00003217,0,0.313,2,0.35
C00003218,0,0.34,2,0.35
C00003219,0,0.35,2,0.35
C00003220,0,0.298,2,0.35
C00003221,0,0.329,2,0.35
C00003222,1,0.33,2,0.35
C00003223,1,0.347,2,0.35
C00003224,1,0.305,2,0.35
C00003225,0,0.317,2,0.35
C00003226,1,0.318,2,0.35
C00003227,1,0.33,2,0.35
C00003228,0,0.326,2,0.35
C00003229,0,0.341,2,0.35
C00003230,0,0.3,2,0.35
C00003231,0,0.329,2,0.35
C00003232,0,0.323,2,0.35
C00003233,0,0.327,2,0.35
C00003234,0,0.326,2,0.35
C00003235,0,0.329,2,0.35
C00003236,0,0.31,2,0.35
C00003237,1,0.337,2,0.35
C00003238,0,0.306,2,0.35
C00003239,0,0.325,2,0.35
C00003240,0,0.304,2,0.35
C00003241,1,0.305,2,0.35
C00003242,0,0.355,2,0.35
C00003243,1,0.34,2,0.35
C00003244,0,0.328,2,0.35
C00003245,0,0.351,2,0.35
C00003246,0,0.318,2,0.35
C00003247,0,0.323,2,0.35
C00003248,1,0.333,2,0.35
C00003249,1,0.319,2,0.35
C00003250,0,0.313,2,0.35
C00003251,1,0.362,2,0.35
C00003252,0,0.324,2,0.35
C00003253,0,0.326,2,0.35
C00003254,0,0.311,2,0.35
C00003255,0,0.315,2,0.35
C00003256,1,0.331,2,0.35
C00003257,0,0.304,2,0.35
C00003258,0,0.338,2,0.35
C00003259,0,0.331,2,0.35
C00003260,0,0.333,2,0.35
C00003261,0,0.324,2,0.35
C00003262,1,0.335,2,0.35
C00003263,0,0.341,2,0.35
C00003264,0,0.322,2,0.35
C00003265,0,0.304,2,0.35
C00003266,0,0.335,2,0.35
C00003267,0,0.321,2,0.35
C00003268,1,0.311,2,0.35
C00003269,1,0.329,2,0.35
C00003270,0,0.328,2,0.35
C00003271,1,0.342,2,0.35
C00003272,0,0.322,2,0.35
C00003273,0,0.32,2,0.35
C00003274,1,0.325,2,0.35
C00003275,1,0.342,2,0.35
C00003276,1,0.324,2,0.35
C00003277,0,0.338,2,0.35
C00003278,0,0.305,2,0.35
C00003279,0,0.319,2,0.35
C00003280,0,0.34,2,0.35
C00003281,1,0.323,2,0.35
C00003282,0,0.309,2,0.35
C00003283,0,0.321,2,0.35
C00003284,0,0.332,2,0.35
C00003285,0,0.316,2,0.35
C00003286,0,0.34,2,0.35
C00003287,0,0.313,2,0.35
C00003288,0,0.346,2,0.35
C00003289,0,0.336,2,0.35
C00003290,0,0.341,2,0.35
C00003291,0,0.338,2,0.35
C00003292,1,0.308,2,0.35
C00003293,0,0.349,2,0.35
C00003294,0,0.334,2,0.35
C00003295,0,0.319,2,0.35
C00003296,1,0.35,2,0.35
C00003297,1,0.336,2,0.35
C00003298,0,0.332,2,0.35
C00003299,0,0.315,2,0.35
C00003300,0,0.335,2,0.35
C00003301,1,0.344,2,0.35
C00003302,0,0.316,2,0.35
C00003303,0,0.347,2,0.35
C00003304,1,0.342,2,0.35
C00003305,1,0.338,2,0.35
C00003306,0,0.316,2,0.35
C00003307,0,0.34,2,0.35
C00003308,0,0.316,2,0.35
C00003309,0,0.343,2,0.35
C00003310,0,0.329,2,0.35
C00003311,1,0.341,2,0.35
C00003312,1,0.328,2,0.35
C00003313,0,0.325,2,0.35
C00003314,0,0.327,2,0.35
C00003315,0,0.307,2,0.35
C00003316,0,0.31,2,0.35
C00003317,1,0.321,2,0.35
C00003318,0,0.342,2,0.35
C00003319,0,0.338,2,0.35
C00003320,0,0.334,2,0.35
C00003321,0,0.32,2,0.35
C00003322,0,0.345,2,0.35
C00003323,1,0.359,2,0.35
C00003324,1,0.326,2,0.35
C00003325,0,0.342,2,0.35
C00003326,1,0.299,2,0.35
C00003327,0,0.345,2,0.35
C00003328,1,0.324,2,0.35
C00003329,0,0.336,2,0.35
C00003330,0,0.344,2,0.35
C00003331,1,0.323,2,0.35
C00003332,0,0.32,2,0.35
C00003333,0,0.306,2,0.35
C00003334,0,0.336,2,0.35
C00003335,0,0.317,2,0.35
C00003336,0,0.324,2,0.35
C00003337,0,0.304,2,0.35
C00003338,1,0.332,2,0.35
C00003339,0,0.342,2,0.35
C00003340,0,0.323,2,0.35
C00003341,0,0.325,2,0.35
C00003342,1,0.314,2,0.35
C00003343,0,0.33,2,0.35
C00003344,0,0.329,2,0.35
C00003345,0,0.324,2,0.35
C00003346,1,0.349,2,0.35
C00003347,1,0.324,2,0.35
C00003348,0,0.342,2,0.35
C00003349,1,0.337,2,0.35
C00003350,0,0.34,2,0.35
C00003351,0,0.325,2,0.35
C00003352,0,0.329,2,0.35
C00003353,0,0.333,2,0.35
C00003354,0,0.312,2,0.35
C00003355,0,0.315,2,0.35
C00003356,0,0.302,2,0.35
C00003357,0,0.341,2,0.35
C00003358,0,0.327,2,0.35
C00003359,1,0.336,2,0.35
C00003360,1,0.35,2,0.35
C00003361,0,0.315,2,0.35
C00003362,0,0.321,2,0.35
C00003363,0,0.355,2,0.35
C00003364,0,0.327,2,0.35
C00003365,0,0.333,2,0.35
C00003366,0,0.338,2,0.35
C00003367,1,0.331,2,0.35
C00003368,0,0.346,2,0.35
C00003369,0,0.325,2,0.35
C00003370,0,0.315,2,0.35
C00003371,1,0.331,2,0.35
C00003372,0,0.348,2,0.35
C00003373,1,0.324,2,0.35
C00003374,0,0.33,2,0.35
C00003375,0,0.314,2,0.35
C00003376,0,0.332,2,0.35
C00003377,0,0.335,2,0.35
C00003378,1,0.346,2,0.35
C00003379,0,0.325,2,0.35
C00003380,1,0.371,2,0.35
C00003381,0,0.338,2,0.35
C00003382,1,0.322,2,0.35
C00003383,1,0.324,2,0.35
C00003384,0,0.335,2,0.35
C00003385,0,0.335,2,0.35
C00003386,1,0.34,2,0.35
C00003387,0,0.316,2,0.35
C00003388,1,0.359,2,0.35
C00003389,0,0.318,2,0.35
C00003390,0,0.313,2,0.35
C00003391,0,0.315,2,0.35
C00003392,1,0.338,2,0.35
C00003393,1,0.324,2,0.35
C00003394,0,0.317,2,0.35
C00003395,1,0.335,2,0.35
C00003396,1,0.352,2,0.35
C00003397,0,0.326,2,0.35
C00003398,0,0.344,2,0.35
C00003399,1,0.371,2,0.35
C00003400,0,0.372,2,0.35
C00003401,0,0.328,2,0.35
C00003402,1,0.323,2,0.35
C00003403,0,0.349,2,0.35
C00003404,1,0.318,2,0.35
C00003405,1,0.319,2,0.35
C00003406,1,0.318,2,0.35
C00003407,0,0.341,2,0.35
C00003408,0,0.304,2,0.35
C00003409,0,0.328,2,0.35
C00003410,0,0.345,2,0.35
C00003411,1,0.345,2,0.35
C00003412,0,0.316,2,0.35
C00003413,0,0.338,2,0.35
C00003414,0,0.317,2,0.35
C00003415,0,0.347,2,0.35
C00003416,0,0.342,2,0.35
C00003417,0,0.338,2,0.35
C00003418,1,0.323,2,0.35
C00003419,0,0.338,2,0.35
C00003420,1,0.32,2,0.35
C00003421,1,0.315,2,0.35
C00003422,0,0.33,2,0.35
C00003423,1,0.317,2,0.35
C00003424,0,0.324,2,0.35
C00003425,0,0.317,2,0.35
C00003426,0,0.334,2,0.35
C00003427,0,0.318,2,0.35
C00003428,1,0.32,2,0.35
C00003429,1,0.337,2,0.35
C00003430,1,0.301,2,0.35
C00003431,0,0.322,2,0.35
C00003432,0,0.336,2,0.35
C00003433,1,0.342,2,0.35
C00003434,0,0.291,2,0.35
C00003435,0,0.307,2,0.35
C00003436,0,0.335,2,0.35
C00003437,0,0.322,2,0.35
C00003438,0,0.326,2,0.35
C00003439,0,0.34,2,0.35
C00003440,0,0.339,2,0.35
C00003441,0,0.351,2,0.35
C00003442,0,0.337,2,0.35
C00003443,0,0.336,2,0.35
C00003444,0,0.381,2,0.35
C00003445,1,0.328,2,0.35
C00003446,0,0.305,2,0.35
C00003447,1,0.345,2,0.35
C00003448,1,0.347,2,0.35
C00003449,0,0.327,2,0.35
C00003450,1,0.326,2,0.35
C00003451,1,0.32,2,0.35
C00003452,0,0.343,2,0.35
C00003453,0,0.319,2,0.35
C00003454,0,0.312,2,0.35
C00003455,1,0.347,2,0.35
C00003456,1,0.329,2,0.35
