id_cliente,id_cuenta,limite,apr
C00002828,T00002828,4007574,0.2541
C00002829,T00002829,4409437,0.2759
C00002830,T00002830,664901,0.318
C00002831,T00002831,2960443,0.284
C00002832,T00002832,618095,0.266
C00002833,T00002833,1575631,0.2464
C00002834,T00002834,5000000,0.2409
C00002835,T00002835,4546068,0.2263
C00002836,T00002836,5000000,0.2905
C00002837,T00002837,3669088,0.2757
C00002838,T00002838,1600084,0.2934
C00002839,T00002839,2011917,0.3276
C00002840,T00002840,3163542,0.3394
C00002841,T00002841,2972607,0.2461
C00002842,T00002842,3173979,0.3204
C00002843,T00002843,1609272,0.3044
C00002844,T00002844,1624823,0.3002
C00002845,T00002845,698436,0.2476
C00002846,T00002846,5000000,0.2151
C00002847,T00002847,3866579,0.3056
C00002848,T00002848,2132463,0.2929
C00002849,T00002849,2113891,0.267
C00002850,T00002850,1628674,0.2613
C00002851,T00002851,3488662,0.2591
C00002852,T00002852,3687973,0.2655
C00002853,T00002853,5000000,0.2264
C00002854,T00002854,2950888,0.2434
C00002855,T00002855,3832788,0.2808
C00002856,T00002856,5000000,0.2357
C00002857,T00002857,4253657,0.2723
C00002858,T00002858,1101208,0.3234
C00002859,T00002859,3324626,0.2189
C00002860,T00002860,2428944,0.3438
C00002861,T00002861,1546049,0.236
C00002862,T00002862,3625827,0.2455
C00002863,T00002863,2288233,0.3257
C00002864,T00002864,2149551,0.2587
C00002865,T00002865,2590097,0.2884
C00002866,T00002866,1583456,0.3117
C00002867,T00002867,3015535,0.3332
C00002868,T00002868,2227137,0.3207
C00002869,T00002869,5000000,0.3118
C00002870,T00002870,1871884,0.32
C00002871,T00002871,1452418,0.2239
C00002872,T00002872,2540101,0.2719
C00002873,T00002873,997871,0.2427
C00002874,T00002874,2140825,0.3471
C00002875,T00002875,2043310,0.2444
C00002876,T00002876,2741183,0.2497
C00002877,T00002877,1513857,0.2576
C00002878,T00002878,1974717,0.2928
C00002879,T00002879,3638782,0.2329
C00002880,T00002880,1992632,0.3445
C00002881,T00002881,2569960,0.2682
C00002882,T00002882,1529327,0.3266
C00002883,T00002883,2464709,0.2471
C00002884,T00002884,1411859,0.2855
C00002885,T00002885,1974851,0.2382
C00002886,T00002886,1963494,0.2741
C00002887,T00002887,1762068,0.264
C00002888,T00002888,5000000,0.319
C00002889,T00002889,4247263,0.3236
C00002890,T00002890,1488845,0.2449
C00002891,T00002891,1488053,0.2662
C00002892,T00002892,5000000,0.2772
C00002893,T00002893,2600514,0.3296
C00002894,T00002894,2502384,0.2511
C00002895,T00002895,5000000,0.3101
C00002896,T00002896,2325304,0.2688
C00002897,T00002897,3571132,0.2716
C00002898,T00002898,2300675,0.3344
C00002899,T00002899,2880488,0.2313
C00002900,T00002900,1535125,0.2903
C00002901,T00002901,1634484,0.2814
C00002902,T00002902,5000000,0.2475
C00002903,T00002903,1826263,0.3
C00002904,T00002904,4838873,0.2251
C00002905,T00002905,2806511,0.3223
C00002906,T00002906,4914871,0.2483
C00002907,T00002907,5000000,0.3202
C00002908,T00002908,2893325,0.2541
C00002909,T00002909,2176509,0.3095
C00002910,T00002910,2850676,0.2806
C00002911,T00002911,1530793,0.2827
C00002912,T00002912,885813,0.2613
C00002913,T00002913,2664568,0.3345
C00002914,T00002914,3260196,0.2923
C00002915,T00002915,1340324,0.2827
C00002916,T00002916,3499100,0.2492
C00002917,T00002917,2328979,0.2386
C00002918,T00002918,2732988,0.2783
C00002919,T00002919,1500593,0.3421
C00002920,T00002920,2483271,0.2903
C00002921,T00002921,5000000,0.3148
C00002922,T00002922,1203161,0.2841
C00002923,T00002923,1532787,0.2551
C00002924,T00002924,5000000,0.3289
C00002925,T00002925,2563055,0.2335
C00002926,T00002926,1864108,0.284
C00002927,T00002927,2524175,0.2977
C00002928,T00002928,4130669,0.2894
C00002929,T00002929,2542590,0.2676
C00002930,T00002930,1453111,0.2897
C00002931,T00002931,4750601,0.3188
C00002932,T00002932,1144699,0.3398
C00002933,T00002933,1537324,0.2642
C00002934,T00002934,5000000,0.2426
C00002935,T00002935,5000000,0.2279
C00002936,T00002936,1821444,0.3309
C00002937,T00002937,2690049,0.3403
C00002938,T00002938,1873557,0.2742
C00002939,T00002939,1284309,0.2882
C00002940,T00002940,2183587,0.2619
C00002941,T00002941,604165,0.3006
C00002942,T00002942,1819972,0.2415
C00002943,T00002943,5000000,0.2716
C00002944,T00002944,1704748,0.3213
C00002945,T00002945,2681989,0.2729
C00002946,T00002946,2001734,0.2421
C00002947,T00002947,1652910,0.3215
C00002948,T00002948,5000000,0.3212
C00002949,T00002949,2124396,0.3394
C00002950,T00002950,5000000,0.2918
C00002951,T00002951,1188631,0.3359
C00002952,T00002952,3755493,0.2711
C00002953,T00002953,1449398,0.3048
C00002954,T00002954,3202456,0.251
C00002955,T00002955,1087675,0.2863
C00002956,T00002956,2296490,0.3232
C00002957,T00002957,1752876,0.2328
C00002958,T00002958,1975068,0.2641
C00002959,T00002959,1926815,0.3272
C00002960,T00002960,3075439,0.3332
C00002961,T00002961,5000000,0.3198
C00002962,T00002962,5000000,0.2361
C00002963,T00002963,2431762,0.2955
C00002964,T00002964,4010531,0.2601
C00002965,T00002965,2415080,0.3003
C00002966,T00002966,2238128,0.2496
C00002967,T00002967,943780,0.3317
C00002968,T00002968,553747,0.2656
C00002969,T00002969,5000000,0.2579
C00002970,T00002970,1599233,0.344
C00002971,T00002971,1765279,0.3176
C00002972,T00002972,3143596,0.2729
C00002973,T00002973,1780275,0.2691
C00002974,T00002974,5000000,0.2376
C00002975,T00002975,1568829,0.2343
C00002976,T00002976,5000000,0.2213
C00002977,T00002977,3216954,0.218
C00002978,T00002978,3221586,0.23
C00002979,T00002979,1108041,0.2659
C00002980,T00002980,4040692,0.2551
C00002981,T00002981,2470016,0.2994
C00002982,T00002982,2421734,0.3309
C00002983,T00002983,1437087,0.2517
C00002984,T00002984,1980582,0.298
C00002985,T00002985,973851,0.2861
C00002986,T00002986,1935639,0.2868
C00002987,T00002987,2309812,0.3464
C00002988,T00002988,1081840,0.2775
C00002989,T00002989,2018325,0.2802
C00002990,T00002990,4735085,0.2236
C00002991,T00002991,4997437,0.2887
C00002992,T00002992,2399539,0.264
C00002993,T00002993,1268988,0.275
C00002994,T00002994,4269197,0.3263
C00002995,T00002995,4948082,0.2891
C00002996,T00002996,739328,0.2797
C00002997,T00002997,5000000,0.3
C00002998,T00002998,1610231,0.3252
C00002999,T00002999,5000000,0.2437
C00003000,T00003000,2000262,0.3397
C00003001,T00003001,5000000,0.2268
C00003002,T00003002,3437499,0.2665
C00003003,T00003003,2305852,0.3259
C00003004,T00003004,5000000,0.2516
C00003005,T00003005,1700489,0.3373
C00003006,T00003006,3485460,0.3146
C00003007,T00003007,3265238,0.2559
C00003008,T00003008,1906756,0.24
C00003009,T00003009,1383937,0.2575
C00003010,T00003010,3226277,0.2509
C00003011,T00003011,2125968,0.3018
C00003012,T00003012,5000000,0.2517
C00003013,T00003013,2010377,0.2814
C00003014,T00003014,5000000,0.2711
C00003015,T00003015,3067317,0.2708
C00003016,T00003016,3161261,0.3118
C00003017,T00003017,3353661,0.2555
C00003018,T00003018,1337785,0.2985
C00003019,T00003019,2206464,0.32
C00003020,T00003020,1464232,0.3323
C00003021,T00003021,1886172,0.2937
C00003022,T00003022,5000000,0.2739
C00003023,T00003023,2008386,0.2471
C00003024,T00003024,4817075,0.2683
C00003025,T00003025,2193357,0.2554
C00003026,T00003026,1577677,0.3102
C00003027,T00003027,1305437,0.2653
C00003028,T00003028,1537081,0.2117
C00003029,T00003029,4328326,0.324
C00003030,T00003030,2770920,0.3286
C00003031,T00003031,3205655,0.3225
C00003032,T00003032,2772011,0.2493
C00003033,T00003033,1495314,0.238
C00003034,T00003034,1691860,0.3371
C00003035,T00003035,3877474,0.3178
C00003036,T00003036,2352712,0.2449
C00003037,T00003037,3497155,0.313
C00003038,T00003038,1538337,0.3042
C00003039,T00003039,1696686,0.2345
C00003040,T00003040,4006555,0.29
C00003041,T00003041,2173171,0.3305
C00003042,T00003042,1575217,0.3066
C00003043,T00003043,3342367,0.2348
C00003044,T00003044,1718865,0.3206
C00003045,T00003045,3091177,0.2693
C00003046,T00003046,5000000,0.2648
C00003047,T00003047,897619,0.3121
C00003048,T00003048,3108129,0.2874
C00003049,T00003049,5000000,0.3326
C00003050,T00003050,1282143,0.3424
C00003051,T00003051,5000000,0.2072
C00003052,T00003052,478296,0.3038
C00003053,T00003053,3988286,0.3069
C00003054,T00003054,2103008,0.3131
C00003055,T00003055,1941472,0.284
C00003056,T00003056,2541550,0.274
C00003057,T00003057,3747696,0.2805
C00003058,T00003058,986640,0.2331
C00003059,T00003059,1032142,0.2635
C00003060,T00003060,1558290,0.3205
C00003061,T00003061,3401929,0.2439
C00003062,T00003062,2247323,0.3092
C00003063,T00003063,2317187,0.2537
C00003064,T00003064,5000000,0.2202
C00003065,T00003065,2887117,0.2583
C00003066,T00003066,1130372,0.2684
C00003067,T00003067,1391254,0.2943
C00003068,T00003068,3036876,0.2874
C00003069,T00003069,2333548,0.2958
C00003070,T00003070,1967180,0.3484
C00003071,T00003071,1559008,0.3456
C00003072,T00003072,5000000,0.2947
C00003073,T00003073,5000000,0.2085
C00003074,T00003074,5000000,0.3264
C00003075,T00003075,5000000,0.2911
C00003076,T00003076,5000000,0.2909
C00003077,T00003077,2282287,0.3466
C00003078,T00003078,3818485,0.2712
C00003079,T00003079,2924335,0.2571
C00003080,T00003080,1479308,0.3298
C00003081,T00003081,2208729,0.2529
C00003082,T00003082,2735855,0.3445
C00003083,T00003083,4817746,0.304
C00003084,T00003084,965779,0.248
C00003085,T00003085,1945454,0.2567
C00003086,T00003086,2732748,0.3178
C00003087,T00003087,1931625,0.3106
C00003088,T00003088,1336744,0.2944
C00003089,T00003089,1265909,0.3273
C00003090,T00003090,5000000,0.2234
C00003091,T00003091,5000000,0.2562
C00003092,T00003092,3215953,0.3258
C00003093,T00003093,5000000,0.2125
C00003094,T00003094,4969072,0.2861
C00003095,T00003095,1066518,0.347
C00003096,T00003096,1068209,0.2568
C00003097,T00003097,1752690,0.2641
C00003098,T00003098,3983624,0.2345
C00003099,T00003099,2697073,0.3288
C00003100,T00003100,1727486,0.2437
C00003101,T00003101,5000000,0.3309
C00003102,T00003102,1968448,0.2582
C00003103,T00003103,5000000,0.2879
C00003104,T00003104,1490712,0.2177
C00003105,T00003105,3578868,0.2577
C00003106,T00003106,3421818,0.2992
C00003107,T00003107,3463519,0.2635
C00003108,T00003108,4467318,0.3146
C00003109,T00003109,2007431,0.2446
C00003110,T00003110,5000000,0.2566
C00003111,T00003111,1131815,0.3303
C00003112,T00003112,1791931,0.3159
C00003113,T00003113,5000000,0.2232
C00003114,T00003114,4761414,0.2694
C00003115,T00003115,1374799,0.3095
C00003116,T00003116,3404358,0.3066
C00003117,T00003117,1321306,0.2678
C00003118,T00003118,3939569,0.3163
C00003119,T00003119,2655763,0.241
C00003120,T00003120,2542090,0.2363
C00003121,T00003121,2129148,0.2918
C00003122,T00003122,1297371,0.2738
C00003123,T00003123,3351595,0.2951
C00003124,T00003124,2712931,0.2907
C00003125,T00003125,1266962,0.3252
C00003126,T00003126,2775399,0.2977
C00003127,T00003127,2020767,0.3079
C00003128,T00003128,999576,0.2471
C00003129,T00003129,2516458,0.2939
C00003130,T00003130,5000000,0.2587
C00003131,T00003131,2032446,0.3051
C00003132,T00003132,5000000,0.3242
C00003133,T00003133,2328755,0.3454
C00003134,T00003134,1654355,0.2308
C00003135,T00003135,5000000,0.3182
C00003136,T00003136,3154479,0.2693
C00003137,T00003137,5000000,0.2238
C00003138,T00003138,1365221,0.3434
C00003139,T00003139,1388535,0.2369
C00003140,T00003140,1052889,0.3157
C00003141,T00003141,1604667,0.2886
C00003142,T00003142,2087670,0.291
C00003143,T00003143,5000000,0.3268
C00003144,T00003144,1792190,0.3372
C00003145,T00003145,5000000,0.2703
C00003146,T00003146,4375737,0.2879
C00003147,T00003147,4783797,0.2717
C00003148,T00003148,3176836,0.2186
C00003149,T00003149,5000000,0.2522
C00003150,T00003150,1271189,0.3083
C00003151,T00003151,2282577,0.3435
C00003152,T00003152,5000000,0.2891
C00003153,T00003153,1107953,0.3443
C00003154,T00003154,3139843,0.3356
C00003155,T00003155,1579691,0.3225
C00003156,T00003156,1641373,0.3402
C00003157,T00003157,2097706,0.2713
C00003158,T00003158,3202352,0.2526
C00003159,T00003159,4685456,0.2754
C00003160,T00003160,1548896,0.3022
C00003161,T00003161,2605409,0.2337
C00003162,T00003162,5000000,0.2629
C00003163,T00003163,1394054,0.2532
C00003164,T00003164,2938123,0.2168
C00003165,T00003165,3307144,0.2771
C00003166,T00003166,5000000,0.2323
C00003167,T00003167,1975725,0.3354
C00003168,T00003168,2299939,0.3045
C00003169,T00003169,1370183,0.2509
C00003170,T00003170,3993535,0.314
C00003171,T00003171,4925243,0.2366
C00003172,T00003172,4225469,0.3203
C00003173,T00003173,4981298,0.238
C00003174,T00003174,5000000,0.2357
C00003175,T00003175,4677490,0.2603
C00003176,T00003176,2606981,0.3383
C00003177,T00003177,5000000,0.2151
C00003178,T00003178,1314521,0.3412
C00003179,T00003179,1963297,0.2387
C00003180,T00003180,1657061,0.3378
C00003181,T00003181,5000000,0.2614
C00003182,T00003182,1482605,0.3066
C00003183,T00003183,3967842,0.3245
C00003184,T00003184,2489680,0.2737
C00003185,T00003185,2448710,0.2814
C00003186,T00003186,1798939,0.2817
C00003187,T00003187,5000000,0.3285
C00003188,T00003188,5000000,0.2211
C00003189,T00003189,2338283,0.3154
C00003190,T00003190,3211233,0.2813
C00003191,T00003191,2214647,0.259
C00003192,T00003192,2412633,0.2968
C00003193,T00003193,2303427,0.2778
C00003194,T00003194,5000000,0.3113
C00003195,T00003195,3662389,0.2995
C00003196,T00003196,1818848,0.318
C00003197,T00003197,4099904,0.3216
C00003198,T00003198,1760527,0.3053
C00003199,T00003199,3062427,0.3497
C00003200,T00003200,4156304,0.244
C00003201,T00003201,5000000,0.2509
C00003202,T00003202,2286769,0.3383
C00003203,T00003203,4394920,0.3065
C00003204,T00003204,2119817,0.2287
C00003205,T00003205,5000000,0.2932
C00003206,T00003206,1367505,0.2469
C00003207,T00003207,1340419,0.2944
C00003208,T00003208,1561279,0.2581
C00003209,T00003209,2027146,0.2727
C00003210,T00003210,2674116,0.3411
C00003211,T00003211,919038,0.3222
C00003212,T00003212,3247862,0.2988
C00003213,T00003213,4147118,0.2796
C00003214,T00003214,4732239,0.3156
C00003215,T00003215,2402680,0.2451
C00003216,T00003216,1029978,0.2696
C00003217,T00003217,3434448,0.2696
C00003218,T00003218,2161624,0.2456
C00003219,T00003219,1884430,0.2942
C00003220,T00003220,1678969,0.3446
C00003221,T00003221,2573362,0.3216
C00003222,T00003222,4408795,0.2904
C00003223,T00003223,1689291,0.3012
C00003224,T00003224,4363249,0.2761
C00003225,T00003225,2145494,0.2727
C00003226,T00003226,5000000,0.2595
C00003227,T00003227,4534071,0.3258
C00003228,T00003228,2774018,0.316
C00003229,T00003229,3347061,0.3204
C00003230,T00003230,2484534,0.3201
C00003231,T00003231,2414691,0.3482
C00003232,T00003232,1288621,0.2781
C00003233,T00003233,1997153,0.2554
C00003234,T00003234,1691366,0.2794
C00003235,T00003235,1868369,0.3464
C00003236,T00003236,738573,0.2374
C00003237,T00003237,2547456,0.2788
C00003238,T00003238,1291594,0.3239
C00003239,T00003239,1700294,0.3245
C00003240,T00003240,3346111,0.2527
C00003241,T00003241,5000000,0.2495
C00003242,T00003242,2046763,0.3124
C00003243,T00003243,5000000,0.3129
C00003244,T00003244,2223198,0.2701
C00003245,T00003245,3034832,0.2579
C00003246,T00003246,4503762,0.2726
C00003247,T00003247,1351640,0.3202
C00003248,T00003248,5000000,0.2554
C00003249,T00003249,5000000,0.2122
C00003250,T00003250,2589150,0.2692
C00003251,T00003251,5000000,0.3235
C00003252,T00003252,5000000,0.2923
C00003253,T00003253,2122113,0.2778
C00003254,T00003254,1159817,0.3474
C00003255,T00003255,1047578,0.2762
C00003256,T00003256,5000000,0.2978
C00003257,T00003257,1482100,0.3328
C00003258,T00003258,1699800,0.2772
C00003259,T00003259,5000000,0.2515
C00003260,T00003260,1347971,0.2379
C00003261,T00003261,1460998,0.3423
C00003262,T00003262,5000000,0.263
C00003263,T00003263,1856907,0.3047
C00003264,T00003264,2207318,0.2385
C00003265,T00003265,3321408,0.3379
C00003266,T00003266,1920007,0.2428
C00003267,T00003267,615250,0.2765
C00003268,T00003268,4844160,0.2277
C00003269,T00003269,5000000,0.2915
C00003270,T00003270,1725722,0.2446
C00003271,T00003271,735488,0.2977
C00003272,T00003272,2692173,0.2371
C00003273,T00003273,3592813,0.2236
C00003274,T00003274,2047164,0.2314
C00003275,T00003275,5000000,0.3239
C00003276,T00003276,5000000,0.2714
C00003277,T00003277,2145859,0.3369
C00003278,T00003278,2066153,0.3281
C00003279,T00003279,1996145,0.2756
C00003280,T00003280,1456275,0.2694
C00003281,T00003281,3265665,0.2291
C00003282,T00003282,2997046,0.3351
C00003283,T00003283,2342749,0.3072
C00003284,T00003284,2420156,0.3049
C00003285,T00003285,1102163,0.3431
C00003286,T00003286,3957787,0.2456
C00003287,T00003287,3818108,0.264
C00003288,T00003288,1826404,0.243
C00003289,T00003289,2394259,0.3255
C00003290,T00003290,3168747,0.237
C00003291,T00003291,1432857,0.2718
C00003292,T00003292,1270811,0.2791
C00003293,T00003293,3651954,0.2413
C00003294,T00003294,1604448,0.2583
C00003295,T00003295,1758020,0.3353
C00003296,T00003296,5000000,0.3019
C00003297,T00003297,2059849,0.2667
C00003298,T00003298,1019291,0.2359
C00003299,T00003299,1103893,0.3146
C00003300,T00003300,1595063,0.2686
C00003301,T00003301,1823274,0.3241
C00003302,T00003302,1680523,0.2925
C00003303,T00003303,2277530,0.2626
C00003304,T00003304,5000000,0.2895
C00003305,T00003305,4434841,0.3077
C00003306,T00003306,1663180,0.2738
C00003307,T00003307,1729384,0.3018
C00003308,T00003308,2885074,0.3484
C00003309,T00003309,2752784,0.2252
C00003310,T00003310,1690058,0.2716
C00003311,T00003311,5000000,0.2694
C00003312,T00003312,2476551,0.3398
C00003313,T00003313,1357424,0.3059
C00003314,T00003314,5000000,0.3195
C00003315,T00003315,1201428,0.3324
C00003316,T00003316,1439852,0.3047
C00003317,T00003317,3919109,0.2898
C00003318,T00003318,2293063,0.3167
C00003319,T00003319,2598638,0.334
C00003320,T00003320,2487499,0.2965
C00003321,T00003321,3492946,0.2352
C00003322,T00003322,2175307,0.2452
C00003323,T00003323,3617227,0.3239
C00003324,T00003324,4246652,0.2947
C00003325,T00003325,2939978,0.248
C00003326,T00003326,5000000,0.2505
C00003327,T00003327,2718177,0.3136
C00003328,T00003328,5000000,0.2197
C00003329,T00003329,3209904,0.2445
C00003330,T00003330,1559965,0.2741
C00003331,T00003331,5000000,0.2827
C00003332,T00003332,2667130,0.3449
C00003333,T00003333,2421386,0.3191
C00003334,T00003334,1203582,0.2351
C00003335,T00003335,3580261,0.3244
C00003336,T00003336,1339945,0.2753
C00003337,T00003337,2891973,0.2663
C00003338,T00003338,5000000,0.2233
C00003339,T00003339,2471227,0.2813
C00003340,T00003340,1789020,0.2682
C00003341,T00003341,973972,0.2593
C00003342,T00003342,3607602,0.2085
C00003343,T00003343,812013,0.2941
C00003344,T00003344,1132761,0.3383
C00003345,T00003345,2534412,0.3314
C00003346,T00003346,5000000,0.328
C00003347,T00003347,3213422,0.3195
C00003348,T00003348,3886217,0.2978
C00003349,T00003349,4967117,0.2456
C00003350,T00003350,1324410,0.3298
C00003351,T00003351,1821404,0.316
C00003352,T00003352,2105602,0.2485
C00003353,T00003353,1017840,0.263
C00003354,T00003354,1102410,0.3228
C00003355,T00003355,3180380,0.3391
C00003356,T00003356,2744898,0.2381
C00003357,T00003357,3336718,0.3003
C00003358,T00003358,2693845,0.3114
C00003359,T00003359,2920596,0.2994
C00003360,T00003360,3670376,0.301
C00003361,T00003361,2916978,0.3358
C00003362,T00003362,3719750,0.2994
C00003363,T00003363,2925659,0.2577
C00003364,T00003364,1259030,0.2328
C00003365,T00003365,711777,0.3106
C00003366,T00003366,1211033,0.2715
C00003367,T00003367,2564724,0.2728
C00003368,T00003368,5000000,0.3065
C00003369,T00003369,1148122,0.2351
C00003370,T00003370,1867322,0.3203
C00003371,T00003371,5000000,0.2019
C00003372,T00003372,1297647,0.2613
C00003373,T00003373,5000000,0.2108
C00003374,T00003374,3241644,0.331
C00003375,T00003375,3775829,0.3178
C00003376,T00003376,1433708,0.2972
C00003377,T00003377,748353,0.3388
C00003378,T00003378,5000000,0.2862
